,b1,b5,l,vol,espmin,espmax
react_299_c2_frag_1,1.687844663686771,3.2859513788917445,8.092213025707826,1.8328187644139564,29.426622437704346,143.68192990057935
react_300_c1_frag_0,0.0004004450197110693,3.101722136367626,6.0630753677249,0.0074005041648173755,48.84418677935238,145.30078165249816
react_300_c1_frag_1,1.6867982005854196,7.1226965150421675,3.724268712723462,9.656264703601336,27.689742743516057,145.6218324395942
react_300_c2_frag_0,1.8224157588161078,4.759250443485191,6.595591084608271,57.205585148240814,39.166247295063705,150.06063242800215
react_300_c2_frag_1,3.10941092235721,5.300732513810001,6.062249906398212,33.60056468446124,46.8260784882274,141.73449881671016
react_301_c1_frag_0,3.1094706694313765,4.321424642263282,6.061684088619348,11.614990310831953,47.28417778260968,140.84754298496327
react_301_c1_frag_1,1.4230132196796155,6.227248377859559,5.188335042986626,44.68118578515564,40.51091669112228,143.8452330902938
react_301_c2_frag_0,1.6647741112499108,1.6648138010764681,2.35446435422165,5.65102270399321,66.89543992737117,150.7635999106494
react_301_c2_frag_1,1.6750467343212565,5.955487762494535,5.210155259352718,44.93607502821656,36.28285119965832,147.25984519314895
react_302_c1_frag_0,1.8116815844257301,3.101781211140722,6.06311347407856,7.004455182288957e-05,48.55167022833257,142.38872349733768
react_302_c1_frag_1,1.6749042763877555,5.95556283087385,5.210131707720618,44.933485723029165,36.25953326154501,146.5265257677466
react_302_c2_frag_0,1.4233409517703084,6.2273141989077,5.188232246854674,44.690383092677756,40.53352554353561,147.5735970411054
react_302_c2_frag_1,3.10948711546192,4.32137089455035,6.061775744492365,11.613684821327853,47.20645395777177,142.69131057131978
react_306_c1_frag_0,3.1128425075019273,5.445691186072061,6.060646441230026,13.314243104152046,43.83280642606431,137.88305509589796
react_306_c1_frag_1,1.682288970516032,3.092081770002538,3.695026664807993,19.080832826921437,55.55783873834917,149.50231114903897
react_306_c2_frag_0,1.6866582329987239,4.556852073117749,5.523675607369265,39.798074604674305,22.09856434868447,154.4077647036615
react_306_c2_frag_1,2.4758714443520975,5.558113385343838,3.4663262467213585,23.939711068378617,31.37817789030949,151.42284039996454
react_307_c1_frag_0,3.109207775383445,4.707891773156896,6.063927660601684,37.57853934351642,34.40445626028156,137.5829031979122
react_307_c1_frag_1,1.6822497630907693,3.092101779053751,3.695019076433003,10.825067848943277,58.90493395988727,148.9497851082748
react_307_c2_frag_0,1.822202546289687,4.759403210644779,6.595305445513408,37.99408925307625,40.76743409067164,148.90504305562564
react_307_c2_frag_1,1.415981494046144,4.4552225166978685,7.808181284875781,39.678617120836776,31.35178697557555,149.22585764815756
react_308_c1_frag_0,2.1710879580823197,6.59033471883857,4.054051207027463,2.1661970405158413,28.85970340050258,151.67152867762394
react_308_c1_frag_1,2.475839238610414,5.558314930136249,3.466031076553644,23.938642862046084,36.1913493376624,144.78582008557487
react_308_c2_frag_0,1.6821800090044159,3.0921825016847713,3.6949348064072667,10.824895271503674,55.68290394830969,147.34257930459114
react_308_c2_frag_1,3.109140811358675,4.707813371476657,6.06385249368388,37.57355787155169,47.36267382060015,134.81920133342027
react_309_c1_frag_0,3.109189152417284,4.707750789071444,6.063817478400079,37.5715841751975,44.81347690644762,138.05404515110575
react_309_c1_frag_1,1.6822397279835448,3.0920899725900024,3.6951227520563648,10.824050773418161,55.72753775557547,148.93925211083385
react_309_c2_frag_0,1.256015904459955,6.167852725809141,6.561687044796779,39.466929020359814,42.36392140511529,146.0749727776468
react_309_c2_frag_1,2.4758571085823395,5.558308631514091,3.466104942328582,23.940078801064136,31.31404548131349,145.7979282883475
react_410_c1_frag_0,1.9616440289075767,9.737928184882803,4.195566996763042,56.6797699167768,18.941765515183125,146.2003577036818
react_410_c2_frag_0,1.6821555742698413,3.0920115047100767,3.695029486080672,19.078739480802625,56.20324107509919,144.7144602735187
react_410_c2_frag_1,3.8162798662868824,5.776067150360618,7.629659292630431,53.81333987390063,20.78960846178604,141.27781882324484
react_525_c1_frag_0,1.6421199198103942,7.186283159961034,3.028419538009557,35.51835980978338,30.117654313745533,149.73373356640974
react_525_c2_frag_0,1.9266540091258364,3.044481464011695,3.4400629896788737,8.786612778861107,59.462479511644894,151.5008726457065
react_525_c2_frag_1,3.1051359078456917,5.443797863320183,6.054754513107144,0.0029712819871521904,47.31926196252336,135.95524993543026
react_526_c1_frag_0,1.642163308274967,7.186267940348017,3.028504410306179,35.51998361783448,29.328606776416432,152.51886393800382
react_526_c2_frag_0,1.8904797384939906,6.929860595351201,3.4599717034082507,20.306882718643763,43.62471355573199,150.24175462760212
react_526_c2_frag_1,3.1051979219949897,5.443685216712732,6.054726147557632,0.005381258525109903,47.81015829030674,139.91014411429043
react_527_c1_frag_0,1.6422184301232465,7.186214331599814,3.0285401779014234,35.521891788385815,29.39093013836425,150.21459426075728
react_527_c2_frag_0,1.8974342947801595,7.428194580831419,3.458749827680258,37.486902003916946,33.69040984695533,150.88678020766696
react_527_c2_frag_1,3.123607571622745,4.73181759168331,6.059268749718631,0.0002112667497989568,47.93164575502975,140.6071370165324
react_528_c1_frag_0,1.6421984261019424,7.186307213300765,3.028380023929335,35.51955708750696,34.510091016040185,149.610249805813
react_528_c2_frag_0,1.5817791245859651,4.3940809159343575,4.459736575894414,11.863759377574901,50.87009206388253,149.68981217064413
react_528_c2_frag_1,3.123538319318541,4.7318974626254855,6.059323618888004,0.0018505380856887286,46.59001708160512,146.19426791253798
react_529_c1_frag_0,1.6867757964848484,7.12265315209911,3.724247736341637,9.65523204992675,27.620660037821008,146.3904699176894
react_529_c2_frag_0,1.9268409918383096,3.044576819023704,3.4401201353198885,8.784023930668917,59.11257314087349,153.58736886404245
react_529_c2_frag_1,3.109450642086173,5.300733257097878,6.062292535660885,33.6056726119977,46.86158222097205,143.98617874513727
react_530_c1_frag_0,1.686711507097941,7.122698889888833,3.7243501202435843,9.653711831866366,32.076256760438504,145.06409963901103
react_530_c2_frag_0,1.4360067687839855,3.549035441366099,6.105653015533583,19.724315309839938,34.888127193035075,152.09985666376278
react_530_c2_frag_1,3.109259749074762,5.300778209774782,6.062161593304521,33.601564186093924,47.20281189281369,142.62348081378147
react_531_c1_frag_0,1.6867575720420116,7.12265423878613,3.7241904289352443,9.655333882648161,27.806323397946237,144.28338298014333
react_531_c2_frag_0,1.8660753417904525,4.378682124668602,3.474917650620088,11.096000802686339,50.80505899054566,148.59051479020317
react_531_c2_frag_1,3.1093136579119474,5.300712847598177,6.062211500312093,33.605710694729225,47.35662670010024,141.6327848028648
react_532_c1_frag_0,1.6830815914985258,8.342619317267495,5.0823838016352605,65.89879708227873,20.519530770864428,146.29511163350077
react_532_c2_frag_0,1.9267000854290932,3.0444451322268336,3.440118943812928,8.78380431778683,58.43156070852383,155.490201406678
react_532_c2_frag_1,3.1091409824547,6.371666625130822,6.0622853124490295,56.48892600825238,45.97627855890611,139.73348313050937
react_533_c1_frag_0,1.6831727740287479,8.342821529846622,5.081783654542001,65.89909376455954,20.500638531534083,147.33319659475782
react_533_c2_frag_0,1.8990585285045325,6.253757745360363,4.816147169081765,54.5712364593085,33.96198132416791,147.21274740720222
react_533_c2_frag_1,3.1091892533701677,6.371671393979141,6.062282778577921,56.49012664402077,45.87773742118885,138.8188769725243
react_534_c1_frag_0,1.6866191349314044,7.404054578019982,5.720643149478894,60.920588264380214,22.67231696400365,147.05939419588103
react_534_c2_frag_0,1.5818850569679386,4.394207631164568,4.459604575793028,11.859075914004261,51.023248362732296,147.9565941824603
react_534_c2_frag_1,3.1103818133096928,5.707639048919429,6.061986332147699,78.60256713965155,44.99564679585704,140.85353557489034
react_539_c1_frag_0,1.642253167042943,7.186268871149738,3.0285263675763456,35.52277177478402,34.326612832138856,149.82718353155215
react_539_c2_frag_0,1.8945392372058214,4.382164942123138,3.4590422081711334,10.970117623633657,50.81954285035438,151.09802072824672
react_539_c2_frag_1,3.123463251283621,4.731859108086825,6.059378086808229,0.000260709598484924,47.43490336078034,141.7083865789314
react_540_c1_frag_0,1.6422301127231307,7.1862488028540135,3.0283078795397755,35.519147459170775,31.82985933159759,145.63761787954354
react_540_c2_frag_0,1.8907918749778794,5.637754633636042,3.4599220561240775,18.200149782575995,43.19217253376922,150.06368770885578
react_540_c2_frag_1,3.105137679984103,5.443745326387464,6.054722201305367,0.0007116642433328901,46.726532645099326,141.66751092587546
react_541_c1_frag_0,1.6924767519824586,5.05574864361851,7.6640692238895625,56.80891136062419,30.033125838976726,151.21612183812027
react_541_c2_frag_0,1.3954933668861726,10.68515199556812,7.309157077004598,21.26135235364622,21.714751445019857,146.45659655177786
react_541_c2_frag_1,3.1235515186820253,4.731876573563162,6.059298657531279,0.0015486202255490951,47.55347001992896,138.99191948570328
react_542_c1_frag_0,1.692677482725331,5.055428538559253,7.664211699420162,56.79815892428602,29.401977881822624,151.68443209208402
react_542_c2_frag_0,1.6043054592839066,4.400423197958143,5.648898988682404,33.18942669486433,46.02748176280283,150.91677440727378
react_542_c2_frag_1,3.1050557589328602,5.443713721426018,6.054778120421113,0.0026651202135435925,47.41295659360775,140.51771616418853
react_543_c1_frag_0,1.6422632798048298,7.1862862037015836,3.0284001770879185,35.521066785871895,29.41724085738806,152.4482511759705
react_543_c2_frag_0,1.9006528296832779,6.0942726566643515,4.11348903677238,44.503193311774496,40.80031213554516,149.14300004285187
react_543_c2_frag_1,3.1235253907778175,4.73197092345987,6.059335266933374,0.002460252796032912,47.61469649532497,137.8844951046274
react_544_c1_frag_0,1.6925451497592352,5.055636943191185,7.6641429833972365,56.79693731503627,29.4426977242774,150.6266441492627
react_544_c2_frag_0,0.9137675844292629,4.214765580559136,5.891204906222725,22.262013205043306,33.113451411260925,145.81257216307085
react_544_c2_frag_1,3.105208632189906,5.443687064064707,6.054742073352405,0.0009012580271706838,47.6211763463547,138.49948161815837
react_545_c1_frag_0,1.6421737035325037,7.1862808159705365,3.028575957957464,35.521474360532565,29.494804479058537,154.65195047537895
react_545_c2_frag_0,2.47592949701356,5.55834566561411,3.4661300354134315,23.944555844334907,36.32400822796014,147.24588580575443
react_545_c2_frag_1,3.123543819231591,4.731977946055429,6.05927274707638,0.002197654704339341,47.38849483123435,142.33013908780995
react_546_c1_frag_0,1.6878567580653716,3.285962282140621,8.09211878272443,1.835001800327293,31.87376321984901,144.72081882696807
react_546_c2_frag_0,1.8907340566268958,5.637749105386658,3.459859175432473,18.196253638822846,43.18277382244444,146.59870874672418
react_546_c2_frag_1,3.1094179698337148,5.30080625035373,6.062210116268024,33.60210065411478,46.65292898468391,141.7897492056781
react_547_c1_frag_0,1.687760338820582,3.2861313388142306,8.092216752648962,1.832825187903124,32.139385279786,140.00382312038903
react_547_c2_frag_0,1.8924407557811396,5.671671907101892,3.4598352728537844,16.590963446542016,45.97699956728599,150.7889574427898
react_547_c2_frag_1,3.1093455534048022,5.300736053801169,6.062304818490502,33.600148880418004,46.56214643679232,142.91745281026368
react_548_c1_frag_0,1.6865959746122443,7.1226660891272795,3.724203684355046,9.653911691671201,27.64079066708842,149.49660156588243
react_548_c2_frag_0,0.8895077331749045,5.87882190234377,5.235581357953319,0.003361463297547061,38.92084145668571,150.42569949029553
react_548_c2_frag_1,3.109367073681557,5.300777979877135,6.062278403759786,33.6065832084652,46.562081489562274,142.2179742175131
react_549_c1_frag_0,1.6807744891269687,7.013642657968876,5.196434679484899,38.42546471414472,22.65703014307839,143.99834169842393
react_549_c2_frag_0,1.8963782352484553,5.033916098655171,3.4590110895138344,28.132665896827568,45.79845687086024,151.20797193338976
react_549_c2_frag_1,3.1093067016104894,6.371637504539079,6.062332620938304,56.49610562357373,46.59594698333622,140.1085284091222
react_594_c1_frag_0,0.780309732760731,6.92431579073179,7.690541751599469,0.016882171927127237,17.29247296516839,145.1486490725961
react_594_c2_frag_0,1.6822300182922818,3.0920099649228745,3.6950272491054488,10.823331527776464,59.03097877487984,143.66809720734662
react_594_c2_frag_1,2.2012795549167903,4.419704927075047,6.876794863910823,32.55976269616768,20.12763498048057,139.63874783772158
react_65_c1_frag_0,1.6669535986086599,2.3311688850832986,3.501861657468848,11.818861190508754,31.23019446576742,152.1728669512243
react_65_c2_frag_0,2.4760431456062157,5.558141054785208,3.466397617411266,23.944875767411016,36.399776168534125,149.63710551681064
react_66_c1_frag_0,2.475802136232453,5.558219494462928,3.4660723709511654,23.93432977269453,31.253126297304448,143.934475102439
react_66_c2_frag_0,1.6570304860275924,4.238164989146187,2.7579010212722777,18.90924790162563,41.67303165996884,146.38665911543507
react_97_c2_frag_0,1.1185908175698018,7.004222040430612,7.942115519980212,56.26987151433394,31.828281710041576,140.9629303673872
react_97_c2_frag_1,1.6822632669180315,3.0920051872693306,3.694997490090075,10.823979120594693,55.51054033762519,145.94504964038106
react_98_c2_frag_0,2.4758101974345403,5.558282660226228,3.466176859213811,23.943576033362714,31.29896241271282,148.37221867865588
react_98_c2_frag_1,1.6821968410041637,3.0920684565653396,3.6949142977154232,10.8238780258821,59.002091690229165,151.28835093904385
react_99_c2_frag_0,1.6865936791643852,4.556764801955003,5.5237244161547885,42.087003430483776,26.84559880804266,153.67602666487198
react_99_c2_frag_1,1.6821690703977443,3.0920413297145695,3.6950117437578567,19.07917832675003,55.871504805761205,142.74362233344445
react_238_c2_frag_0,3.337707037478566,6.41981447940592,5.8514410390394,121.69085482099233,31.755118247518677,142.57553294075709
react_248_c2_frag_0,4.624164321245395,6.3420820666593585,5.503201350259077,158.9477247669742,28.744023724167995,137.36132138403426
react_303_c1_frag_0,1.8117193586059566,3.1017141617507127,6.06313540536448,0.0019046318304788308,48.84375699811706,145.48419526567514
react_303_c1_frag_1,1.4231985664293447,6.22724472130412,5.18821563211477,44.68532915969191,40.46236791503036,148.38187937518396
react_303_c2_frag_0,0.0003309273145818344,3.1017812116436896,6.0631890854625645,0.004074032596144481,48.75191678301546,145.47668535785203
react_303_c2_frag_1,1.6647836699817193,1.6648979518990303,2.354437901343214,5.651688739156781,67.40347523302849,146.6393436871478
react_304_c1_frag_0,1.8118621296100774,3.1017288000559953,6.06312460138352,0.0016567994252920906,48.48715127350366,144.32465804297627
react_304_c1_frag_1,1.8220653050742959,4.7595141394208875,6.595298349482309,37.990935092884826,39.33815621238698,147.58579431916004
react_304_c2_frag_0,0.00018788622278759952,3.1017025932574587,6.063140180144654,0.0033668901433599675,48.852170645077415,144.88341669603938
react_304_c2_frag_1,1.6647142289334904,1.6648752488909129,2.3544633679819538,5.651417976394139,67.0918489478964,145.34411714267256
react_331_c1_frag_0,0.0002905398781497347,3.101727768817571,6.06308769747588,0.0053528926360278456,48.78818074348181,143.04581401371013
react_331_c2_frag_0,1.9267185790714851,3.044507037687965,3.4401081641964586,8.78615342037499,58.98525705444767,152.9712935588318
react_331_c2_frag_1,1.8116929204315737,3.1017343500240164,6.063064673332702,0.0020990478298908897,48.88163378342063,143.43400147413598
react_332_c1_frag_0,1.8117217460374648,3.101798797662637,6.0630809863566615,0.0011993098291087974,48.57852493531505,145.4851714194051
react_332_c2_frag_0,1.9268614207608474,3.0445459068352854,3.4400001098362725,8.78484660380152,58.81488402930073,153.0250391173422
react_332_c2_frag_1,0.0003549718329914464,3.101794418367779,6.06311192994719,0.0015507608700594429,48.923356197754025,145.62138207604832
react_335_c1_frag_0,1.6647652919587386,1.6648797698778104,2.3544329563675133,5.651485816301139,66.9867875475396,150.14937036179091
react_335_c2_frag_0,1.9265984198831143,3.0444621612551224,3.4401404024663145,8.78492779187594,58.89920241389931,153.91338042724567
react_335_c2_frag_1,0.0001518801944350372,3.1017583114717757,6.063013833007129,0.0017707294276918548,48.65638016063578,146.24896973272817
react_336_c1_frag_0,1.664752935138288,1.664848568973598,2.3544278328891526,5.651056489518678,67.25179678172915,150.2600782806026
react_336_c2_frag_0,1.822462658826015,4.759145808383817,6.59577335448404,37.98214792465951,40.5569653439878,151.84350417370186
react_336_c2_frag_1,0.0003194412415304022,3.1017713893039076,6.063103455032756,0.0021342583501199946,48.847090516669226,144.53988224466906
react_362_c2_frag_0,1.6860578888606623,5.898120689204647,14.553916765591525,96.31205492353457,-3.097643390356821,144.22401819983995
react_362_c2_frag_1,3.329796534706807,4.79933848723917,5.082009865180184,50.943630592841984,43.53990075642277,147.9814277441941
react_386_c1_frag_0,1.926534760375917,3.044456084478643,3.440265845905756,8.784882081966872,59.72781373298845,152.61384471249588
react_386_c2_frag_0,4.036608746170756,9.16820489324963,9.894069577201133,329.9538804686322,8.623476776894512,132.2196323516627
react_386_c2_frag_1,1.682277299420231,3.092006703641103,3.6950197311079225,19.08006437778191,57.296627504594994,147.0308042997149
react_387_c1_frag_0,1.6647730328345058,1.6648385127589374,2.3544777393920135,5.651454555140656,67.01033590712993,148.2327572092085
react_387_c2_frag_0,2.0131054520059752,8.692257167536445,3.667536635923604,54.450551238276304,8.33170514236536,142.88956622671037
react_388_c1_frag_0,1.6800296288920404,6.239638421855218,3.7171303324709553,33.80553906106699,37.59316570730807,143.17057130477423
react_388_c2_frag_0,2.022757217542988,5.61990321914826,4.904089892424844,41.34040067100017,10.944074689781056,142.07754017113976
react_401_c1_frag_0,2.2237124202249294,3.100158557263886,8.167221818366363,26.98086347097439,22.57331674035887,142.73585684101462
react_401_c2_frag_0,1.8945902476890304,4.38215130291035,3.458981440598827,10.972715461465675,50.82881568327969,151.91748490455717
react_404_c1_frag_0,2.527755894263112,3.0991693464566454,8.1602376343035,39.1337965507678,38.904992826532855,139.2372077288068
react_404_c2_frag_0,1.9269654855086062,3.0445622981544886,3.439867394838427,8.78416808309384,59.31517128729146,154.29505565715317
react_407_c1_frag_0,2.426260497531515,3.0921223111824543,8.223342418354383,39.15309374186537,32.21310126439636,139.848201964345
react_407_c2_frag_0,1.8943521092832498,4.382098319983973,3.459150800015983,10.972750499108786,50.77122186019972,153.7225917580305
react_408_c1_frag_0,1.6867918812418938,7.12264910188646,3.724336723844313,9.653257300658304,31.8615006808096,140.23642155325567
react_408_c2_frag_0,1.8944422245114219,4.38211341033576,3.459133009558692,10.974536588114562,50.77133788670054,152.94767441617338
react_412_c1_frag_0,2.5277549197099303,3.0992125825365053,8.16014450091724,39.13792678473878,39.0281384850277,144.73172613380729
react_412_c2_frag_0,1.894435840034953,4.382081104272673,3.459176942562528,10.973267888852444,50.6642804414738,150.75990852344708
react_420_c1_frag_0,0.11232417800671284,5.653295705064612,6.060953720527558,0.009520218952151953,41.417967384096826,142.24601083858047
react_420_c2_frag_0,1.8945866451282793,4.3821926512566725,3.459017876932356,10.975259815177909,50.8471276018531,148.32594512639668
react_421_c1_frag_0,2.1560970584053014,4.166917644382225,8.168127270549224,0.0016752438859514544,36.970919160224575,142.88860362718492
react_421_c2_frag_0,1.8944125313045985,4.382103875195955,3.4591053099526894,10.974546074251535,53.85567355824638,152.6928735060255
react_448_c2_frag_0,1.67741028568495,11.982753750079958,6.716288779606646,120.6159512532933,-30.20711940550696,141.0933854444298
react_448_c2_frag_1,3.366978731292663,3.3671640468237416,4.114103329920202,40.39413511708758,49.82758121558967,145.79346016992443
react_461_c1_frag_0,1.9266247680437116,3.044479342714572,3.4401041421821046,8.784854317269968,59.08134757943564,151.67420011093537
react_461_c2_frag_0,4.774264403678672,8.952257329202642,8.01121314452161,73.25593316292779,6.110014707224072,146.79521051314893
react_461_c2_frag_1,1.664841165308133,1.664867165155797,2.3544469121213134,5.651619021580009,67.40089215305031,146.185753362055
react_474_c1_frag_0,1.6484875342462295,6.5153707514797885,3.40731199787986,33.4127304925848,28.80447905317755,148.57382178330886
react_474_c2_frag_0,3.367029654733316,3.367132946469593,4.1141235782049,40.394093107260645,49.99415260012057,146.2611484992535
react_628_c1_frag_0,1.643671350972321,9.251296220391675,3.442583752057356,50.544522516952256,15.524912638765128,143.0870187327316
react_628_c2_frag_0,2.0134491016703198,4.949053246106033,4.56163323354772,45.310729495022024,6.952373252756275,150.17456474146937
react_631_c1_frag_0,1.8115918664628559,3.101833098059965,6.0630647212419815,0.0017494563406417192,49.10690372145167,141.98519876422526
react_631_c2_frag_0,2.0028220854821064,5.742548300612302,5.239821455959472,58.78853694246117,13.371951433235004,151.95718717765703
react_632_c1_frag_0,2.2236497332117984,3.100196524991822,8.167231154985597,26.98120923963067,22.6409728660271,140.02591452849424
react_632_c2_frag_0,2.0042897519659713,5.741880833381692,5.598407580357766,62.85171945170889,14.478328626509,147.35166764973258
react_633_c1_frag_0,3.103179786502253,5.1702436294299785,6.054765124087689,0.002670853607988391,22.80342044658057,145.18398613882582
react_633_c2_frag_0,2.0135649222696714,5.720836872839894,3.6563170547340427,41.16463490816404,14.39924153734968,148.70618944646202
react_634_c1_frag_0,5.10741948527034e-05,3.103400616265825,7.343063241858867,2.5450547274512612e-05,38.268911954692,145.144015542677
react_634_c2_frag_0,2.0044648491825816,5.74183175267013,5.598490212425352,62.8566996270262,6.321524617618885,153.6419566657621
react_635_c1_frag_0,0.11263787244588128,5.653188919046688,6.061015611557773,0.00919960727056358,39.10915842885343,148.6918292060187
react_635_c2_frag_0,2.0063569470511773,4.896560385534326,5.533599835227676,38.042383478863925,5.633262129117234,150.59872355469616
react_636_c1_frag_0,0.9738427980400067,2.872160237230994,5.354245327597199,0.00018617972370524045,50.99449550235703,149.0360608204091
react_636_c2_frag_0,2.0115403035380717,5.724842364817589,3.5867915108580073,40.22413948208259,13.814853452293264,150.5796911925014
react_637_c1_frag_0,0.0003162233678288431,3.101739427544003,6.063148064742952,0.004643241242899934,48.86267722436972,141.00924822181491
react_637_c2_frag_0,2.005647482617888,4.547187864809457,4.770809312989762,29.22284846815287,9.922940453557269,153.21744148990783
react_687_c1_frag_0,1.67675984170668,5.191085550677156,10.102361832810585,59.56056308355896,25.421245812323537,142.68081491069222
react_687_c2_frag_0,2.0078085654128652,5.7959930321920226,5.526792451185954,39.19639607124434,9.510200994896376,152.10860747156082
react_688_c1_frag_0,1.6751180527065022,8.24686104776809,5.200379282578855,63.97495407679792,12.823272715776234,144.85729121781085
react_688_c2_frag_0,2.012301008844272,5.724845699593538,4.5409833552382945,50.962439010047355,10.43469864739227,152.14146995419952
react_726_c1_frag_0,1.6483770986902344,5.451298106088918,3.4205478554644,30.709368052892913,30.11232600534236,151.45488737129733
react_726_c2_frag_0,3.3670138101107234,3.367162072664381,4.114107348519226,14.322458667466723,49.85741081946279,144.6981042392092
react_754_c1_frag_0,1.0440845583380203,3.6619442721280264,4.878120263097156,11.304788092271982,15.221744804769466,157.70125787810477
react_754_c2_frag_0,0.000556610280002563,3.101777432412419,6.063040915064561,0.004352092252377953,48.84332602461375,142.31529779860767
react_754_c2_frag_1,1.664726346647199,1.6648540048088691,2.3544754544140134,5.65122952620649,67.14377642322223,145.46910981253848
react_755_c1_frag_0,1.0440364215869429,3.661984548691437,4.878113869092345,11.305931473357665,16.17684006997759,154.83025779300286
react_755_c2_frag_0,0.0004003450629179448,3.101786591830072,6.063186081889476,0.0035416853256304043,48.66346618581257,145.3758737026231
react_755_c2_frag_1,1.6822342461162787,3.091931916304562,3.6952344042847796,19.080118743846114,59.11213708454349,143.44078227870705
react_756_c1_frag_0,1.0439612050393088,3.662014860781915,4.878224786480219,11.310425475119633,14.97269250886711,152.2961146427588
react_756_c2_frag_0,1.5355995368674773,2.99509505995854,5.426073888232983,0.006040012172858609,49.250044278915794,145.5556478863817
react_756_c2_frag_1,0.0003672170309778344,3.1017046789150635,6.063051944967273,0.006305551463992796,49.16634298712903,145.43943363473053
react_757_c1_frag_0,1.0440790558507898,3.6619806522846035,4.878228565646138,11.308050093645704,14.273914781442478,146.37987485956194
react_757_c2_frag_0,1.8116904032184387,3.101742561787204,6.063227965225256,0.0004010720082924719,48.8825968222027,140.64309249334377
react_757_c2_frag_1,1.6866772514647597,7.122677314221384,3.7241942812421414,9.657724800766323,27.5269740663673,149.1417238140938
react_758_c1_frag_0,1.0442919225432254,3.661924470788995,4.878308089867071,11.314241942630977,15.234331013192987,151.10891937545526
react_758_c2_frag_0,3.1024442179566054,7.320833612337476,6.572769631109951,33.29319006243373,10.107113541444564,145.18103740908003
react_758_c2_frag_1,1.6867810850458032,7.122611572737445,3.7242197734538527,9.655383860323052,27.5646893934845,147.51260450123942
react_759_c1_frag_0,1.0441991015560337,3.6618639273790436,4.878124778217478,11.304452376884074,14.835929330136436,154.6987683921025
react_759_c2_frag_0,0.00019503496178734873,3.1017275150786805,6.063068524777439,0.003632825206779317,48.95855401963254,143.87169133679376
react_759_c2_frag_1,1.6746380687648503,8.621660980315838,4.744912150593586,25.34051909321182,25.28415281461596,147.54456644503915
react_760_c1_frag_0,1.044284267347585,3.661896878328578,4.878383081903603,11.311909658735832,14.992340081345288,157.55675311505505
react_760_c2_frag_0,1.1930430487711934,3.1002389940984982,7.089464543097815,12.520403105895426,45.95681057963795,143.38427756106145
react_760_c2_frag_1,1.674691244293718,8.621618866808209,4.744846231409446,25.34591313231527,24.885572103107904,150.6736353841016
react_761_c1_frag_0,1.044327417257136,3.661954410855465,4.878400999462114,11.315037741291098,15.075014955893613,153.00744701488068
react_761_c2_frag_0,0.993495299056924,2.995189369719271,5.426033867394404,0.0010105622847404086,49.43064056282979,146.65397601569688
react_761_c2_frag_1,1.676816004586606,5.7709266258750995,8.904825861176025,55.20750325760128,25.77389433672352,148.26389058950537
react_762_c1_frag_0,1.0440841392290932,3.6619689930366506,4.878196481252147,11.307635744586165,14.986547039429372,154.31599759341307
react_762_c2_frag_0,3.1024505546467633,7.895560763515507,6.572026481242667,0.0021043163270299424,12.230882692722076,146.46166613802697
react_762_c2_frag_1,1.687288623799658,4.122448878543417,8.060909881442788,26.180495621329246,39.45190259479851,149.34020687891598
react_763_c1_frag_0,1.0439377382806394,3.6619317191567635,4.878136058746077,11.304031300154822,15.255297924329737,155.14006894424492
react_763_c2_frag_0,0.0006170797377858187,3.10179824142421,6.063097404960938,0.005654763700106435,49.023654487486375,139.02681980534254
react_763_c2_frag_1,2.1559654302296436,4.166979917297125,8.168019752581918,0.005240158734486918,37.196469281233526,141.81472734559358
react_764_c1_frag_0,1.0443973107857247,3.6618369849755013,4.8781933382775255,11.310170573870638,14.610918616267035,150.90210430265466
react_764_c2_frag_0,1.8119091040744844,3.1017817669573726,6.063017633001139,0.0037001252678742656,49.127604254818834,146.47323540460502
react_764_c2_frag_1,1.7083423105848325,4.935414380799161,3.723209370611047,0.14319208691494562,45.27381571937383,141.47875645410593
react_84_c1_frag_0,1.6806460273952675,5.706066063511501,3.717300316279031,30.68397956222462,28.282633581877427,148.18539580653385
react_84_c2_frag_0,1.6647404534140546,1.6648625226672193,2.354471027082564,5.651275179161756,67.59607175702386,152.26442585383094
react_346_c1_frag_0,1.8243737644187392,5.483091523245751,3.8729794989106163,7.718297660200292,30.68457209592836,145.5972212044653
react_346_c2_frag_0,1.6647560666074044,1.6648758206425172,2.354476608321727,5.651440208374897,66.86506821806779,145.9724248664681
react_353_c1_frag_0,2.3580723991567325,5.333067014881541,4.678599832035916,36.72326415407169,37.04351096162122,142.0028746392009
react_353_c2_frag_0,1.6648132248959338,1.6648471540388978,2.3545198860420977,5.6514421625169975,67.472017339316,150.81287151489866
react_355_c1_frag_0,2.366998203798125,5.565043410856404,4.446009751069945,55.18527644712906,31.580548376292107,142.26900429154736
react_355_c2_frag_0,1.6647816836479703,1.6648397614043304,2.354450901068575,5.651245294368992,66.76634598111778,150.25657150668604
react_356_c1_frag_0,1.5340180076165166,4.175120226559482,3.9055537025183864,6.976846661617578,52.77755098282926,145.26795901671076
react_356_c2_frag_0,1.6648073702824124,1.6648196999764184,2.354478791824322,5.651455613168208,66.948137921574,148.25913864854945
react_434_c1_frag_0,1.6845950869906787,9.302869691149315,5.027387897228526,68.62282145643879,5.540028717492568,140.25156643153903
