,b1_0,b5_0,l_0,vol_0,espmin_0,espmax_0,b1_1,b5_1,l_1,vol_1,espmin_1,espmax_1,b1_2,b5_2,l_2,vol_2,espmin_2,espmax_2,homo,lumo,nat_charge_1,nat_charge_2,pert_1,pert_2,pert_3,pi_orb,pi*_orb,disp_1_0,disp_2_0,disp_3_0,disp_4_0,disp_5_0,disp_6_0,disp_7_0,disp_8_0,disp_9_0,disp_10_0,disp_1_1,disp_2_1,disp_3_1,disp_4_1,disp_5_1,disp_6_1,disp_7_1,disp_8_1,disp_9_1,disp_10_1,ddG er (kcal/mol)
react_760,1.674691244293718,8.621618866808209,4.744846231409446,25.34591313231527,24.885572103107904,150.6736353841016,1.044284267347585,3.661896878328578,4.878383081903603,11.311909658735832,14.992340081345288,157.55675311505505,1.1930430487711934,3.1002389940984982,7.089464543097815,12.520403105895426,45.95681057963795,143.38427756106145,-5.8343,-0.7336,-0.02616,-8e-05,9.23,9.15,5.15,-0.90356,0.64228,214.77548717948727,69.92995726495724,213.03805128205127,119.90285470085476,91.79135470085473,31.72185470085472,7.958858974358974,0.210025641025641,0.0,0.0,176.39497008547,93.9765641025641,170.33914102564108,135.63036324786327,76.26817948717948,74.05816239316239,19.334555555555557,3.10541452991453,0.2210940170940171,0.0,2.271235607709044
react_761,1.676816004586606,5.7709266258751,8.904825861176025,55.20750325760128,25.77389433672352,148.26389058950537,1.044327417257136,3.661954410855465,4.878400999462114,11.315037741291098,15.075014955893613,153.00744701488068,0.993495299056924,2.995189369719271,5.426033867394404,0.0010105622847404,49.43064056282979,146.65397601569688,-5.7178,-1.0688,-0.05338,0.00762,5.15,4.04,4.01,-0.92221,0.63581,184.3319956896552,213.5976681034483,176.41010775862057,127.83090086206904,59.08737931034482,31.562366379310344,8.187202586206897,0.2121681034482758,0.0,0.0,174.24527155172416,151.4020732758621,213.72752155172424,114.24866379310352,86.59982758620693,36.5135172413793,21.02172413793105,3.2601422413793104,0.2010474137931034,0.0,1.886692938446767
react_762,1.687288623799658,4.122448878543417,8.060909881442788,26.180495621329246,39.45190259479851,149.34020687891598,1.0440841392290932,3.6619689930366506,4.878196481252147,11.307635744586165,14.986547039429372,154.31599759341307,3.102450554646764,7.895560763515507,6.572026481242667,0.0021043163270299,12.230882692722076,146.46166613802697,-6.015,-1.3537,-0.02218,0.00407,8.63,5.3,4.12,-0.89935,0.63035,216.65744480519496,63.92374350649349,143.9820898268398,114.24216450216444,42.49195129870132,33.65129545454545,28.38449025974026,6.370366883116879,0.2948225108225107,0.0,175.60441774891768,85.0548896103895,123.8735822510822,114.45560930735918,47.80063636363644,48.410964285714286,29.18948484848482,21.27479653679653,4.13827922077922,0.1957088744588744,2.112330669903123
react_763,1.0439377382806394,3.661931719156764,4.878136058746077,11.304031300154822,15.255297924329737,155.14006894424492,0.0006170797377858,3.10179824142421,6.063097404960938,0.0056547637001064,49.023654487486375,139.02681980534254,2.155965430229644,4.166979917297125,8.168019752581918,0.0052401587344869,37.196469281233526,141.81472734559358,-5.4455,-1.2615,0.04592,-0.11276,5.5,36.62,3.43,-0.83461,0.53765,180.3820625,118.148625,122.109875,133.875125,30.0101875,63.46893749999999,27.570625,3.3986875,0.0,0.0,259.5926875,38.1629375,210.05225,75.824875,58.841437500000005,33.897625,2.5923125,0.0,0.0,0.0,2.494054670518096
react_764,1.0443973107857247,3.661836984975501,4.8781933382775255,11.310170573870638,14.610918616267035,150.90210430265466,1.8119091040744844,3.1017817669573726,6.063017633001139,0.0037001252678742,49.127604254818834,146.47323540460502,1.7083423105848323,4.935414380799161,3.723209370611047,0.1431920869149456,45.27381571937383,141.47875645410593,-6.4479,-0.6007,-0.01627,0.00665,5.49,5.22,4.49,-0.90891,0.65046,173.33231914893614,127.96904255319149,100.56110638297874,117.067085106383,13.707553191489366,0.7846170212765956,0.0,0.0,0.0,0.0,238.75704255319144,69.01357446808512,172.94242553191492,50.49968085106384,2.209,0.0,0.0,0.0,0.0,0.0,1.6581632478099713
react_84,1.6806460273952677,5.706066063511501,3.717300316279031,30.68397956222462,28.282633581877427,148.18539580653385,1.6647404534140546,1.6648625226672191,2.354471027082564,5.651275179161756,67.59607175702386,152.26442585383094,1.6647404534140546,1.6648625226672191,2.354471027082564,5.651275179161756,67.59607175702386,152.26442585383094,-6.2685,0.3498,-0.21639,-0.01703,6.34,4.44,4.29,-0.24845,0.07992,155.27363541666665,46.77217708333333,34.86286458333334,19.467385416666676,9.526614583333332,0.7444479166666665,0.0,0.0,0.0,0.0,143.15729166666657,20.62789583333333,42.73045833333333,30.598885416666665,22.042291666666674,6.376479166666669,1.0607916666666666,0.0530312499999999,0.0,0.0,2.214685557509803
react_346,1.8243737644187392,5.483091523245751,3.872979498910616,7.718297660200292,30.68457209592836,145.5972212044653,1.6647560666074044,1.6648758206425172,2.354476608321727,5.651440208374897,66.86506821806779,145.9724248664681,1.6647560666074044,1.6648758206425172,2.354476608321727,5.651440208374897,66.86506821806779,145.9724248664681,-6.3315,-1.5493,-0.34904,0.08422,7.0,5.75,4.85,-0.26138,0.05847,184.8419090909091,26.60345454545455,38.36081818181819,29.36390909090909,3.5117272727272724,0.0,0.0,0.0,0.0,0.0,142.02436363636363,35.411545454545454,38.68336363636365,37.362181818181824,23.613454545454545,5.586909090909091,0.0,0.0,0.0,0.0,1.5435335641084713
react_355,2.366998203798125,5.565043410856404,4.446009751069945,55.18527644712906,31.580548376292107,142.26900429154736,1.6647816836479703,1.6648397614043304,2.354450901068575,5.651245294368992,66.76634598111778,150.25657150668604,1.6647816836479703,1.6648397614043304,2.354450901068575,5.651245294368992,66.76634598111778,150.25657150668604,-6.1438,0.1808,-0.27439,0.00128,6.51,4.76,4.43,-0.25119,0.07818,194.42908333333332,103.1005,23.40425,22.031333333333333,0.4098333333333332,0.0,0.0,0.0,0.0,0.0,135.80841666666666,49.50258333333333,109.87741666666663,31.786999999999995,14.60141666666667,1.798166666666667,0.0,0.0,0.0,0.0,1.1075894836747928
react_434,1.6845950869906787,9.302869691149317,5.027387897228526,68.62282145643879,5.540028717492568,140.25156643153903,1.664825050226361,1.6648813102207374,2.3544964878830057,5.651787444010996,67.376219924001,150.76707054002054,1.664825050226361,1.6648813102207374,2.3544964878830057,5.651787444010996,67.376219924001,150.76707054002054,-5.8163,-0.0674,-0.22854,-0.01725,6.35,4.57,4.24,-0.24909,0.03855,155.1028822314052,52.04911983471073,49.95651859504136,60.732026859504174,56.57441528925623,57.27783264462813,43.87089462809919,37.25175826446283,17.586266528925623,12.013869834710745,142.9008553719008,30.08881404958677,48.757485537190085,68.26221280991734,54.55920041322325,53.60011157024793,49.44853719008268,42.16237190082642,29.89917975206614,22.73681611570251,1.6581632477531376
react_442,1.6786298934722546,8.261816044950821,4.715751517904495,50.63065390669016,24.52528333716811,139.1578276554764,0.4728945442654712,5.461873108394903,6.041403758189619,15.415641788542892,14.007604406368948,144.7429043992352,1.6647601155722354,1.664797075927151,2.354514582291782,5.651314427511845,66.80129970181285,152.34315501158915,-5.9009,-1.5414,0.04588,-0.27053,6.29,5.13,4.13,-0.26109,0.06189,165.36107692307692,35.49276923076923,21.200384615384618,40.84361538461538,0.0,42.7413076923077,9.50292307692308,1.2701538461538462,0.0,0.0,164.10446153846152,34.51638461538461,43.99323076923078,20.28376923076923,24.99892307692308,21.941,6.215923076923077,0.3585384615384615,0.0,0.0,0.1974748137114939
react_443,1.6897344865748367,5.060493692163522,6.961525017889169,58.76658613960733,41.79288270549859,138.3502145602465,1.3006371745987004,5.6132160103720565,6.209742288154472,32.79389349976095,21.859050133959965,141.66750797658096,1.6647508903985364,1.6648425477805064,2.3545281686337027,5.651204498365573,67.74299820461636,147.06446440963964,-5.4049,-0.4927,0.01346,-0.2534,5.89,4.86,4.81,-0.24646,0.08027,167.02339999999998,35.9818,18.28466666666667,77.81166666666665,4.833266666666666,0.0,0.0,0.0,0.0,0.0,165.1882,35.349333333333334,59.14413333333332,40.14646666666666,4.106666666666667,0.0,0.0,0.0,0.0,0.0,0.7029116983896018
react_575,1.68394589610379,7.180821369785395,5.255296142659906,56.51684153492597,-8.791100306552083,147.82943993072655,1.6647971351461863,1.6649180074852423,2.354333829645162,5.651379922404874,67.2096502964966,146.9478031202427,1.6647971351461863,1.6649180074852423,2.354333829645162,5.651379922404874,67.2096502964966,146.9478031202427,-6.2775,0.1213,-0.21966,-0.01569,6.33,4.4,4.37,-0.37674,0.02057,155.08706557377045,55.0831270491803,41.13059426229508,38.90922950819674,31.411397540983607,29.735893442622967,16.050799180327875,7.564471311475412,2.130487704918032,0.0960696721311475,142.8468237704918,26.53161475409837,45.90527459016392,49.08828278688523,34.12563934426231,29.684725409836062,25.39121721311477,13.186069672131154,8.937159836065575,1.502327868852459,1.7424106968768256
react_598,1.456963720018883,4.77369002844993,5.192628064693617,34.804144326934434,44.18582932261349,148.25399790272658,1.68240695132799,3.9083609166370072,3.650558448496207,16.3433866543296,45.94470824376598,145.9220578189388,1.6647961073789257,1.6648500920435845,2.3544363968474578,5.651434461592875,67.06849561824905,146.1490523412435,-5.7582,0.5187,0.34931,-0.27985,8.01,7.58,5.52,-0.25483,0.07115,219.43394392523368,68.71699065420559,91.3466168224299,17.368336448598136,0.7657289719626168,0.0,0.0,0.0,0.0,0.0,158.00801869158877,109.90070093457943,64.12503738317758,59.984261682243016,5.613598130841119,0.0,0.0,0.0,0.0,0.0,1.5981284553068844
react_603,1.5447838702697956,4.189167167901667,4.894051996139814,8.84345377434152,52.9772359165374,146.64006808407882,1.6648046345791754,1.6648928242178755,2.354427065753881,5.651497328225806,67.36463101637656,148.87934020502442,1.6648046345791754,1.6648928242178755,2.354427065753881,5.651497328225806,67.36463101637656,148.87934020502442,-5.4237,-0.3548,-0.2463,0.00669,6.02,4.45,4.43,-0.24425,0.07628,168.9613125,37.877,30.6123125,2.182,0.0,0.0,0.0,0.0,0.0,0.0,149.2630625,40.67456249999999,17.3656875,30.318625,2.0106875,0.0,0.0,0.0,0.0,0.0,1.80022089069684
react_612,1.894581201744638,4.382100686369506,3.4590751389566274,10.973570320897489,54.02543783645745,152.4632391141357,1.550936514434551,7.335846144003436,4.102920895312521,0.0010828777846881,38.99218614576366,143.10881608989962,1.894581201744638,4.382100686369506,3.4590751389566274,10.973570320897489,54.02543783645745,152.4632391141357,-5.0945,-1.0711,0.66482,-0.34162,8.02,7.47,7.0,-0.23509,0.04922,168.56865909090905,55.92629545454547,49.68515909090909,61.16675,19.08190909090909,41.71538636363636,48.712590909090885,4.325681818181817,0.0,0.0,157.97720454545453,41.240840909090906,102.92772727272728,51.0308409090909,59.107295454545465,34.20834090909091,2.6901818181818187,0.0,0.0,0.0,1.999511804174945
react_616,1.2223826781015148,3.762991088608169,5.573690658707825,25.529212513504422,38.00648316494086,153.61063170682434,1.664751109747603,1.664789000957548,2.354480014970813,5.65113892406613,67.39262634732084,148.95452726008298,1.5377114990923024,11.418403031239064,8.68229658871394,2.202045037383532,3.714096644520616,139.35338432988988,-5.1856,-2.097,-0.31867,0.02148,6.09,5.94,4.93,-0.23255,0.05806,178.00025,18.621466666666663,70.84639999999999,68.13060555555559,12.713516666666669,29.76686111111109,37.663111111111135,37.05941111111113,79.13722222222219,193.2757555555556,171.13327222222222,32.85397777777777,61.3633722222222,79.20624444444444,41.02201111111112,25.142611111111115,26.076005555555547,82.9156777777778,42.103911111111145,163.39751666666663,1.2557522304511262
react_618,1.6803610807489058,5.124772837464914,3.72756303635593,30.93570804921312,36.650878851626445,147.50461950599734,1.664714878740061,1.6648376849426874,2.35451227172294,5.651078901176887,66.98568990797642,150.37159825941814,1.664714878740061,1.6648376849426874,2.35451227172294,5.651078901176887,66.98568990797642,150.37159825941814,-6.292,0.4284,-0.21952,-0.01651,6.35,4.41,4.34,-0.2498,0.07846,155.30761403508765,48.2758245614035,26.98149122807017,8.743421052631579,0.5381754385964912,0.0,0.0,0.0,0.0,0.0,142.90170175438595,18.99947368421053,41.859438596491216,25.108140350877186,10.484754385964916,0.4930175438596491,0.0,0.0,0.0,0.0,2.494054670518096
react_619,1.684113388122467,5.371820157879124,3.7226992050379977,33.42459101940715,37.60041344167502,139.61975162007224,1.6647720300031448,1.6648880437668032,2.354520722528868,5.651672642996662,67.10596985622826,153.47849026083475,1.6647720300031448,1.6648880437668032,2.354520722528868,5.651672642996662,67.10596985622826,153.47849026083475,-6.2616,0.4886,-0.21798,-0.01689,6.35,4.39,4.34,-0.24959,0.07868,154.95987234042553,66.87829787234043,32.12804255319149,11.99374468085106,0.746,0.0,0.0,0.0,0.0,0.0,142.68008510638296,21.54397872340425,52.81882978723404,38.374191489361706,10.593404255319149,0.6954680851063829,0.0,0.0,0.0,0.0,2.494054670518096
react_620,1.6769848694834752,6.934660356920798,3.7301793309430713,36.36072735358336,6.119024739183762,144.3062555747865,1.6647276495569496,1.6648504085251803,2.3544723297579,5.651321250787516,67.1606027131278,149.8534125488431,1.6647276495569496,1.6648504085251803,2.3544723297579,5.651321250787516,67.1606027131278,149.8534125488431,-6.2852,0.2372,-0.2186,-0.01633,6.34,4.39,4.36,-0.25132,0.07689,155.11873703703716,62.467307407407375,35.97075925925925,35.43128518518519,15.062859259259264,6.100162962962963,0.0700629629629629,0.0,0.0,0.0,142.67581481481494,24.473633333333307,49.06356296296296,47.18431851851853,27.654096296296306,14.010111111111115,5.098414814814815,0.0612222222222222,0.0,0.0,1.886692938446767
react_622,1.6741918710095376,6.378167597129099,5.622089589325241,47.72568359206367,40.94450728542288,145.277392617562,1.6976589375245326,5.557377968813051,6.088392324415073,44.5016876634973,43.25651258564852,143.79630743201483,1.6647801734759082,1.6648269030332865,2.354371198400415,5.651213861377594,67.542727365317,150.90512594900073,-6.0021,0.6119,-0.01642,-0.20723,5.55,4.41,4.4,-0.24809,0.08208,167.43699999999998,35.73614285714286,20.780857142857144,57.750714285714295,5.091,0.0,0.0,0.0,0.0,0.0,159.91585714285716,40.561,38.95214285714286,42.27571428571429,5.091,0.0,0.0,0.0,0.0,0.0,2.112330669903123
react_623,1.6901606389319794,7.278061219206577,6.52021432034678,46.12272965412561,-1.686127355845035,144.50296906290606,1.664798806540056,1.6648868179871332,2.354432407587698,5.651560793651397,66.81634530809824,146.8336914018183,1.664798806540056,1.6648868179871332,2.354432407587698,5.651560793651397,66.81634530809824,146.8336914018183,-6.1812,0.2392,-0.21144,-0.02072,6.37,4.39,4.27,-0.3777,0.01971,155.3955088495575,60.779035398230086,61.71282300884957,56.53125221238938,25.11538938053099,11.370176991150442,3.8388805309734506,2.4483141592920354,0.0271194690265486,0.0,143.0469513274336,27.595929203539814,60.51711061946899,68.6491371681416,43.30664601769912,17.43839380530973,9.79895132743363,4.778513274336284,1.92008407079646,0.1667831858407079,2.3826451391135697
react_625,1.70427378605471,8.686078247133148,4.896799610198363,42.9327270759247,20.399890254761512,147.9294788080444,1.6647710501233413,1.664829597552966,2.354447666115512,5.651232716252091,67.17541940395888,149.28228135433068,1.6647710501233413,1.664829597552966,2.354447666115512,5.651232716252091,67.17541940395888,149.28228135433068,-6.0889,0.5131,-0.2186,-0.01727,6.36,4.44,4.28,-0.25352,0.07302,155.726780448718,53.64928525641022,51.06274839743589,76.27851602564097,45.59018589743593,28.693802884615422,16.503919871794878,7.639767628205134,1.38319391025641,0.0899839743589743,143.05073878205135,25.35059455128209,51.03998557692304,69.61103525641025,61.85589583333338,38.498565705128215,23.241740384615365,14.69939903846156,7.022580128205125,2.2476490384615384,1.5435335641659065
react_627,1.67610378511512,10.825733843012312,6.837552935341008,116.09273660450413,27.85284782849115,137.4455738801386,1.6647852720419003,1.6648446943064907,2.354457813139034,5.651190275431625,66.89217631337385,150.8693006176532,1.6647852720419003,1.6648446943064907,2.354457813139034,5.651190275431625,66.89217631337385,150.8693006176532,-6.0169,0.2829,-0.21433,-0.01815,6.34,4.47,4.37,-0.38011,0.01838,155.82682247765024,51.63104469987223,73.84463601532569,113.75563473818649,121.33381992337166,66.9221264367816,44.02230523627077,26.332951468710096,11.93703448275862,16.338883780332058,143.2050166028098,29.949711366538956,58.59919923371656,90.4826002554278,112.03037164750958,103.08184929757344,61.597662835249,37.22189016602815,21.20544061302683,24.5715172413793,1.7249256291987816
