,b1,b5,l,vol,espmin,espmax,b1^2,b1 b5,b1 l,b1 vol,b1 espmin,b1 espmax,b5^2,b5 l,b5 vol,b5 espmin,b5 espmax,l^2,l vol,l espmin,l espmax,vol^2,vol espmin,vol espmax,espmin^2,espmin espmax,espmax^2,ddG er (kcal/mol)
react_192,3.340258291283837,4.78611852152492,4.147924935940502,24.063413630633697,45.43114194414701,140.07067986174468,11.157325452490419,15.986872074590755,13.85514065889824,80.37801689631671,151.75174856142993,467.87224977395664,22.90693050208389,19.852460361799903,115.17034966869116,217.43882991290965,670.3948752088838,17.205281274197016,99.81323344235608,188.44496653837982,581.0026657926699,579.0478755589676,1093.2283603140413,3370.5787070372357,2063.9886583492334,6363.5709390120965,19619.795356931365,0.3966976844670258
react_193,1.6761185209538945,6.059113129875943,3.3836582558439305,29.236452884618355,36.28769940056675,146.2468858992835,2.809373296284671,10.155791737539987,5.671412271198563,49.00376016690474,60.82248504809746,245.12711408762004,36.712851920635046,20.50196816499709,177.14697554419047,219.8712758909654,886.1264265558176,11.44914319234079,98.926165174631,122.78517366231054,494.849482864576,854.7701772745089,1060.9236138158635,4275.740189116559,1316.7971277858926,5306.9630337821845,21388.15163523805,0.5126175079350523
react_194,1.665780162537674,7.291984025665322,3.9551593718522216,43.89932008674096,33.62022862318385,149.47788722548654,2.7748235499040397,12.146842335494902,6.5884260213063985,73.12661654938474,56.00390990048095,248.99729927825908,53.17303103055823,28.84095895850689,320.11314081008385,245.15817005947264,1089.9903658384503,15.643285656750459,173.62880725901397,132.97336232279991,591.2088665445525,1927.150304078138,1475.905177718558,6561.977617201401,1130.3197726751505,5025.48074263135,22343.63876939527,0.7695506037328774
react_195,1.642296737369448,7.186229351770494,3.02866879081248,35.52516709976987,30.64512076386517,154.0028541158868,2.6971385735743336,11.801921018401245,4.973972873724007,58.342866022456505,50.32838184678849,252.91838486010394,51.64189229624777,21.764708561327893,255.29199853891768,220.2228663218393,1106.6998305040152,9.17283464444153,107.5939648834713,92.81392084819795,466.42363795683366,1262.0374974665713,1088.6730359289372,5470.97712630836,939.1234266318801,4719.436062361261,23716.879075839115,1.285589821380927
react_196,1.6925671198953771,5.78780709004236,7.696082488305684,65.30407455361829,35.832441908316724,150.29251656684025,2.8647834553509317,9.796251976903042,13.0261361717088,110.5315293846507,60.64881299957805,254.38017190736505,33.49871091154461,44.54344079136649,377.96738571008683,207.39126133048654,869.8640929658669,59.229685666805416,502.5855445871106,275.7694286838271,1156.6636048734513,4264.622153304536,2340.0044578189118,9814.713706731847,1283.9638931128927,5385.347869136032,22587.84053599395,0.3241006147030766
react_197,1.6424280319575826,8.45173785751965,3.03172418665185,41.76483762317751,26.62267067259897,152.4641749190068,2.697569840160058,13.881371175947393,4.979388789320801,68.59574006246345,43.72582059825158,250.41143475626097,71.43187281223084,25.62333808188341,352.9854592529704,225.00783359188284,1288.5872390784677,9.191351543929821,126.61946837377444,80.71259459138518,462.2293266998713,1744.301661690384,1111.891517736426,6367.641508844053,708.7665937416614,4059.003518238242,23245.324633733504,1.7249256291987816
react_198,2.223647119784436,3.1001873591557194,8.167219733329864,26.98885845524554,23.81829251480941,143.29393728184365,4.944606513325617,6.8937226919787316,18.16101463666556,60.01369737027657,52.963477548739135,318.63515091934323,9.611161661868914,25.31991137671639,83.67051782099519,73.84116937108543,444.23805300482417,66.70347817249274,220.42393735572793,194.5292286411744,1170.3130722348053,728.3984807172787,642.8285253278256,3867.3397907945105,567.311058321026,3413.0169137777057,20533.15246173294,2.494054670518096
react_199,0.0002126949556563,2.6909065689778564,8.677401681123355,0.0017340087087613,37.22759105260521,147.6020419825842,4.5239144161635425e-08,0.0005723422533639916,0.001845639565778435,3.6881490541762275e-07,0.007918120828124736,0.03139420977426508,7.240978162968179,23.35007718539433,0.004666055425070593,100.17596931067663,397.1833043654812,75.29729993556242,0.015046690084487844,323.03876118404924,1280.8022072369163,3.0067862020600312e-06,0.06455296709142169,0.25594322622875204,1385.8935355800118,5494.868457457111,21786.362797428552,1.008155128006235
react_2,1.6886559082078831,3.2185092269571536,5.654304640417105,27.899663160854537,45.07973281369924,151.67140800755303,2.8515587763253905,5.434954621722784,9.548174937847595,47.11293103358684,76.124157156286,256.1208192381629,10.358801644008334,18.198431657209102,89.79532331220692,145.08953600965415,488.1558261378925,31.971160966642405,157.75319487649395,254.89454243726283,857.5963461157031,778.3912044891438,1257.70936088353,4231.581194543265,2032.1823105545118,6837.306548458054,23004.21600699362,0.8416047555871515
react_20,1.6796450699336958,8.10125746524117,7.838033696600846,99.89782444600672,-20.47375790841053,144.03259932286505,2.82120756095257,13.607237161755881,13.165114656469791,167.79288832783703,-34.38864653387776,241.92364536238566,65.6303725181258,63.49792899739945,809.2979960545639,-165.86318409705126,1166.8451705024509,61.43477222905032,783.0025142249164,-160.4740043821698,1128.9323669016244,9979.575329045178,-2045.2838732844368,14388.5433216576,419.1747628922027,-2948.8885694554333,20745.389667700987,1.4470889050346116
react_200,1.3306604704816691,4.612744835017586,6.880221674979805,0.7147982441513756,43.92039990808349,146.90279751361655,1.770657287702497,6.13799721237639,9.155239011046804,0.9511537678619405,58.443140005433435,195.47774565454236,21.277414912981417,31.73670699503914,3.297181908788897,202.59359782791896,677.625120480569,47.33745029686192,4.917970372647801,302.18208742137705,1010.723811568354,0.5109365298418895,31.394224736724315,105.00586172365817,1929.0015280859802,6452.029614414251,21580.431917326623,0.9852697138169656
react_201,1.2994695694654503,5.608642330815286,9.066114403845155,61.81264682354498,30.41544596036553,147.91822944579363,1.6886211619667229,7.288260034910239,11.781139781089182,80.32365355531194,39.523946467215865,192.21523793401715,31.456868795013122,50.84859302142013,346.6850275542694,170.5893577239309,829.6204431689263,82.19443038360859,560.4005277067347,275.74991272064386,1341.0435905697823,3820.8033073323054,1880.0592191286926,9143.217275496932,925.0993529679159,4498.998914261486,21879.802602378448,0.6558249414364155
react_202,1.7536538256812624,7.585666146835621,4.909378656467772,0.008567637393626,27.2085515399312,151.37917929512668,3.0753017403265273,13.302632458739128,8.609350662632645,0.015024670092382073,47.714380499246154,265.46667689938863,57.54233089124797,37.24090747636492,0.06499123693519171,206.3949883208883,1148.3119157148021,24.101998792581306,0.042061776156622654,133.57708220354155,743.177711865103,7.340441050865851e-05,0.23311300359991483,1.296961917145342,740.3052769010925,4118.80820192394,22915.655924066108,1.0245321768682063
react_203,1.6923308032232716,5.05125396787302,9.940709132678355,73.59376458317489,13.053301058110703,145.61305527639848,2.8639835475383233,8.548392684735285,16.822968271114473,124.54499472926871,22.090503464387666,246.4254587957021,25.515166647952928,50.21304644991311,371.7407953614751,65.93553876362277,735.5285232390212,98.81769806051486,731.5742077001476,129.7590690399611,1447.4970284232927,5416.042185523766,960.6415651039067,10716.212910248101,170.388668513674,1900.7310485141447,21203.16186692748,1.7249256291987816
react_204,1.6924679888561165,5.060621272192686,8.726361796138985,64.57572059854176,29.44329931760533,147.071400836559,2.8644478933026676,8.564939506910438,14.769087999142195,109.29233997034848,49.83184158135616,248.9136379921028,25.609887660569125,44.160812134390525,326.7932653281519,149.00138685020994,744.2726596046678,76.149390197114,563.5111011892601,256.93288231743617,1283.3982535647917,4170.023690820931,1901.3222702329172,9497.241688457776,866.9078747060985,4330.267275890318,21629.99694402781,1.543533564108471
react_205,1.6867381782705686,7.122726532239548,3.724282389466044,9.65630844093678,27.695964248897404,145.01326553618398,2.8450856820355166,12.01417477530918,6.281889292973116,16.287664108484417,46.715840282632,244.5994113355692,50.73323325306921,26.52704498900229,68.7792443357491,197.27077939157948,1032.8898339612765,13.870279316486906,35.96281947383316,103.14759191144975,540.0703510753732,93.2442927065069,267.4407733565113,1400.29282004486,767.0664356762031,4016.2822179060176,21028.847181467805,1.3256122210632166
react_206,1.687785948643011,3.287345568102873,9.362531844772542,2.0969717586135284,25.528413699216816,147.87508013767868,2.848621408436788,5.548335658177905,15.801949691329824,3.5392394688891367,43.08649793268389,249.58148241083327,10.806640884125601,30.777877566135032,6.89347081711507,83.92071763481707,486.1164893234552,87.65700254437995,19.63296486760784,239.01058620544507,1384.4851468373083,4.397290556422714,53.532362569460375,310.0898668514245,651.6999059983608,3775.016221559501,21867.03932572489,1.3256122210632166
react_207,1.6424587279098095,9.120885720409994,3.032589766488273,44.99554883190074,-10.29787692202814,155.8787710203705,2.6976706728871096,14.980678357755346,4.980903530138635,73.9033318960474,-16.913837829526123,256.0244479582622,83.19055632477894,27.65990469702437,410.39925882289407,-93.92575856866608,1421.7524567147564,9.1966006918094,136.45304092514556,-31.229236170298293,472.71636580914435,2024.5994146839641,-463.35862391002087,7013.850853303755,106.04626910123974,-1605.2203987247822,24298.191254821097,1.988440635339029
react_208,1.6416989883037738,7.179622967969472,4.475220173332347,52.382935669348775,30.79854921357165,140.38160590906034,2.6951755681976346,11.78677976291802,7.346964430996353,85.99701249275155,50.56194708514457,230.46434039736343,51.54698596219477,32.13039354317724,376.08972806132374,221.12197131389715,1007.8870020651285,20.0275955998008,234.4251704458402,137.83028874994494,628.2385947290182,2743.971949339132,1613.3184221637962,7353.60063149418,948.5506336607949,4323.5497982704155,19706.995277606726,0.7458897859716693
react_209,1.6412094401104038,7.1815269850472845,4.371983361100683,51.175174326272135,30.598479240053344,148.30513201783077,2.6935684263075053,11.78638988226721,7.175340364244053,83.9891792035734,50.218512981797765,243.39978268448357,51.57432983696234,31.39751648592228,367.5158953886223,219.7438043638522,1065.0573076070518,19.114238509741224,223.7370106558886,133.7760421124979,648.3875695477963,2618.8984673243426,1565.8825092285488,7589.540984493293,936.2669318039755,4537.911503240965,21994.412182826214,1.886692938390812
react_21,1.6565748101827946,8.60226142184575,6.783926365798394,96.27783856134012,31.26326346177236,149.78136354313716,2.744240101732162,14.250289582036899,11.238081531716531,159.49144213956174,51.78993473488025,248.1240338803926,73.99890156977567,58.35710806514977,828.2071364349092,268.93476519820416,1288.4584453185823,46.02165693657461,653.1417674583566,212.0876772792191,1016.1057412455226,9269.42219804347,3009.9594324731625,14420.625938703553,977.3916422801908,4682.654230112603,22434.456864841417,0.8230152121319365
react_210,1.6412933236056468,7.190714549117226,4.204005308509421,49.27039359409195,11.511321600680375,148.71886212569038,2.6938437741124703,11.802071781420093,6.90000584525921,80.86716805740555,18.89345528907417,244.0912755011243,51.70637572688615,30.22980213646475,354.28933605776916,82.77462771357978,1069.3948856153606,17.67366063397539,207.13299622191113,48.39365711721946,625.2148858518831,2427.571684916737,567.1673460536947,7327.436871798259,132.5105249942906,1711.9506500160662,22117.299951960103,0.31228557251126
react_211,1.6803090731865786,7.349311185452794,3.7322148673610624,45.52365327975741,36.78095742298765,144.64528180987867,2.823438581433139,12.34911426658794,6.271274504708637,76.49380765057633,61.80337647833538,243.0487794187687,54.012374900621545,27.429208471209872,334.5674942515959,270.31470180042606,1063.0431875283127,13.929427816150953,169.9040555873008,137.27443612984874,539.8472712644598,2072.4030079355675,1674.4035530216092,6584.781657665718,1352.8388289516301,5320.191951685197,20922.257549859216,1.1075894836747928
react_212,2.113796833691216,3.688492967503312,6.635215174318991,41.39321147473557,42.4682761043081,144.57907071301568,4.46813705412301,7.796724755800817,14.025496826335392,87.49683935160695,89.76930756161079,305.6107818911909,13.604980371321387,24.473944508346857,152.67856942693956,156.64393775272939,533.2788855731224,44.026080409513,274.6528648909605,281.78615003447374,959.31324388394,1713.3979561921806,1757.8983337530847,5984.592048844606,1803.5544752717467,6140.023893944635,20903.10768823919,1.368419286027596
