,Q1_B1,Q1_B5,Q1_L,Q1_BFS2,Q1_NWESPMIN,Q1_99ESPMAX,Q1_NATURAL CHARGE,Q2_B1,Q2_B5,Q2_L,Q2_BFS2,Q2_NWESPMIN,Q2_99ESPMAX,Q2_NATURAL CHARGE,Q3_B1,Q3_B5,Q3_L,Q3_BFS2,Q3_NWESPMIN,Q3_99ESPMAX,Q3_NATURAL CHARGE,Q4_B1,Q4_B5,Q4_L,Q4_BFS2,Q4_NWESPMIN,Q4_99ESPMAX,Q4_NATURAL CHARGE,HOMO,LUMO,C0_nat_charge,C1_nat_charge,pert1,pert2,pert3,pi_orb_energy,pi*_orb_energy,AlkC1_RDF_1,AlkC1_RDF_2,AlkC1_RDF_3,AlkC1_RDF_4,AlkC1_RDF_5,AlkC1_RDF_6,AlkC1_RDF_7,AlkC1_RDF_8,AlkC1_RDF_9,AlkC1_RDF_10,AlkC2_RDF_1,AlkC2_RDF_2,AlkC2_RDF_3,AlkC2_RDF_4,AlkC2_RDF_5,AlkC2_RDF_6,AlkC2_RDF_7,AlkC2_RDF_8,AlkC2_RDF_9,AlkC2_RDF_10,ddG er (kcal/mol)
react_582,2.254480361938477,9.626233100891112,5.677069664001465,34.54961395263672,-47.073204040527344,498.7922668457031,-0.4533999860286712,1.100000023841858,1.100000023841858,2.5958080291748047,5.575279712677002,342.2778625488281,537.5413818359375,0.1963099986314773,1.100000023841858,1.100000023841858,2.593991756439209,5.575279712677002,342.2778625488281,537.5413818359375,0.2069000005722046,1.100000023841858,1.100000023841858,2.599382877349853,5.575279712677002,342.2778625488281,537.5413818359375,0.2059800028800964,-7.042200088500977,0.2989999949932098,-0.2075500041246414,-0.4064899981021881,4.48,2.39,2.07,-0.267520010471344,0.0556100010871887,116.34131622314452,24.940773010253903,28.6909122467041,39.72849655151367,35.1403694152832,28.58279800415039,19.305328369140625,10.224967002868652,3.866037368774414,0.0,90.47663116455078,25.162248611450195,33.29800796508789,35.92536544799805,37.1612434387207,29.33545684814453,26.035118103027344,16.738292694091797,12.688637733459473,0.0,1.4470889050346116
react_583,2.2547378540039062,9.739473342895508,7.9974260330200195,34.54961395263672,13.093006134033203,481.4282836914063,-0.4522300064563751,1.100000023841858,1.100000023841858,2.5960066318511963,5.575279712677002,342.2778625488281,537.5413818359375,0.1947900056838989,1.100000023841858,1.100000023841858,2.5940301418304443,5.575279712677002,342.2778625488281,537.5413818359375,0.2049099951982498,1.100000023841858,1.100000023841858,2.599252939224243,5.575279712677002,342.2778625488281,537.5413818359375,0.2051600068807602,-6.726399898529053,-0.3813999891281128,-0.1949699968099594,-0.4105199873447418,4.54,2.46,2.08,-0.2590799927711487,0.0626500025391578,116.34774017333984,26.49017143249512,30.137508392333984,39.29864501953125,33.46780776977539,29.291305541992188,15.11624240875244,7.543804168701172,2.2677764892578125,0.0,90.29509735107422,25.348129272460938,34.93309783935547,37.31256484985352,36.2003059387207,29.62018394470215,24.654436111450195,13.248931884765623,8.348252296447754,0.0,1.4039556858223057
react_584,2.6688108444213867,7.098364353179932,14.473137855529783,34.54961395263672,41.77144241333008,475.60888671875,-0.4575900137424469,1.100000023841858,1.100000023841858,2.5959813594818115,5.575279712677002,342.2778625488281,537.5413818359375,0.1956699937582016,1.100000023841858,1.100000023841858,2.5941054821014404,5.575279712677002,342.2778625488281,537.5413818359375,0.2049700021743774,1.100000023841858,1.100000023841858,2.5993902683258057,5.575279712677002,342.2778625488281,537.5413818359375,0.2038300037384033,-6.887499809265137,0.4859000146389007,-0.1962399929761886,-0.4090299904346466,4.47,2.5,2.1,-0.260919988155365,0.0607799999415874,116.09756469726562,24.004791259765625,29.97442626953125,46.08203887939453,51.00685119628906,54.939395904541016,55.426231384277344,55.81996536254883,116.24974060058594,0.0,90.39502716064452,24.794004440307617,34.77536392211914,44.03900146484375,50.96335220336914,48.21107482910156,53.30058670043945,51.13558578491211,151.98699951171875,0.0,1.3256122210632166
react_585,2.221509456634521,6.618543148040772,6.74681568145752,29.56861686706543,76.06674194335938,543.1130981445312,-0.2321300059556961,1.100000023841858,1.100000023841858,2.599260807037353,5.575279712677002,342.2778625488281,537.5413818359375,0.211899995803833,2.2516980171203613,5.250067710876465,7.434098720550537,34.54961395263672,172.94395446777344,499.3237915039063,-0.4499900043010711,1.100000023841858,1.100000023841858,2.599082469940185,5.575279712677002,342.2778625488281,537.5413818359375,0.2024299949407577,-7.002299785614014,-0.7817000150680542,-0.2378199994564056,-0.1719599962234497,4.06,2.92,2.68,-0.2688100039958954,0.0578100010752677,135.70062255859375,62.25786209106445,78.40593719482422,180.4085235595703,133.79412841796875,1.3219162225723269,0.0,0.0,0.0,0.0,133.6227264404297,48.00909805297852,76.51190948486328,87.62879180908203,127.9536361694336,93.39197540283205,24.770870208740234,0.0,0.0,0.0,1.0561653349515614
react_586,2.2194857597351074,7.7000732421875,6.282378673553467,29.56861686706543,-23.084774017333984,487.7443237304688,-0.2363200038671493,1.100000023841858,1.100000023841858,2.597388744354248,5.575279712677002,342.2778625488281,537.5413818359375,0.212009996175766,1.7061678171157837,3.956323146820069,7.493199348449707,49.89857864379883,222.77761840820312,492.74029541015625,-0.0721599981188774,1.100000023841858,1.100000023841858,2.5951621532440186,5.575279712677002,342.2778625488281,537.5413818359375,0.2107699960470199,-6.1834001541137695,-1.1440999507904053,-0.1911499947309494,-0.2133300006389618,3.89,2.87,2.32,-0.2678300142288208,0.0555900000035762,139.93016052246094,106.17971801757812,125.869384765625,149.2855987548828,80.11991882324219,28.452903747558597,2.039313316345215,0.0,0.0,0.0,171.97982788085938,46.50287628173828,177.89791870117188,63.74932098388672,90.95494842529295,57.85012435913086,19.91291618347168,2.9754884243011475,0.0535898618400096,0.0,2.2712356077365956
react_587,2.2075350284576416,8.66046142578125,10.15614891052246,29.56861686706543,25.152299880981445,474.951171875,-0.2371499985456466,1.100000023841858,1.100000023841858,2.5966570377349854,5.575279712677002,342.2778625488281,537.5413818359375,0.219990000128746,1.701481580734253,3.9629156589508057,7.491201400756836,49.89857864379883,222.9073028564453,492.5528869628906,-0.0731699988245964,1.100000023841858,1.100000023841858,2.595252275466919,5.575279712677002,342.2778625488281,537.5413818359375,0.2110700011253357,-6.096799850463867,-1.0585999488830566,-0.2015900015830993,-0.2021400034427642,2.95,2.8,2.29,-0.2622399926185608,0.0597699992358684,140.1732940673828,106.45499420166016,137.31027221679688,137.7357940673828,95.99856567382812,80.6877212524414,72.23439025878906,45.61441802978516,16.192546844482422,0.0,172.21270751953125,52.75242233276367,188.75277709960935,77.44747924804688,75.91488647460938,77.43092346191406,72.75520324707031,64.70372772216797,50.431861877441406,0.0,2.112330669903123
react_588,2.2148163318634038,8.01496410369873,7.432931423187256,29.56861686706543,50.04546356201172,477.985107421875,-0.2335900068283081,1.100000023841858,1.100000023841858,2.599775552749634,5.575279712677002,342.2778625488281,537.5413818359375,0.2016399949789047,2.252065658569336,4.135349750518799,6.170108795166016,34.54961395263672,201.6614990234375,503.0567321777344,-0.4509699940681457,1.100000023841858,1.100000023841858,2.597245454788208,5.575279712677002,342.2778625488281,537.5413818359375,0.2173900008201599,-6.779399871826172,0.1937000006437301,-0.2249999940395355,-0.1916999965906143,4.58,3.47,2.49,-0.2614000141620636,0.066550001502037,135.19085693359375,104.34139251708984,74.99911499023438,99.16258239746094,79.83271026611328,35.33637619018555,2.420957088470459,0.0,0.0,0.0,132.40167236328125,64.09664154052734,96.6904525756836,63.583099365234375,84.87307739257812,62.79665756225586,22.939233779907227,3.850412845611572,0.0527584105730056,0.0,1.5981284553068844
react_589,2.2162108421325684,8.017860412597656,7.410324096679687,29.56861686706543,54.310096740722656,474.86669921875,-0.2362899929285049,1.100000023841858,1.100000023841858,2.596949577331543,5.575279712677002,342.2778625488281,537.5413818359375,0.2152999937534332,2.1887199878692627,3.3994033336639404,4.256138801574707,36.41938400268555,217.31341552734372,546.5447387695312,-0.3763700127601623,1.100000023841858,1.100000023841858,2.596999406814575,5.575279712677002,342.2778625488281,537.5413818359375,0.220440000295639,-7.179900169372559,-0.4190999865531921,-0.1970400065183639,-0.2256599962711334,4.31,3.37,3.21,-0.2771300077438354,0.0515699982643127,131.58953857421875,149.66896057128906,109.8673324584961,78.96205139160156,75.95329284667969,28.865907669067383,2.229915142059326,0.0,0.0,0.0,206.42030334472656,51.4848747253418,83.52055358886719,69.01421356201172,88.15988159179688,56.70050048828125,19.151966094970703,2.6648643016815186,0.0198474582284688,0.0,1.988440635339029
react_590,2.3225722312927246,7.298423290252685,10.41552734375,34.54961395263672,26.03828430175781,475.9418640136719,-0.4601800143718719,1.100000023841858,1.100000023841858,2.600218772888184,5.575279712677002,342.2778625488281,537.5413818359375,0.1999900043010711,2.2540860176086426,3.87670636177063,5.311945915222168,34.54961395263672,238.60861206054688,513.0971069335938,-0.4476599991321563,1.100000023841858,1.100000023841858,2.5997207164764404,5.575279712677002,342.2778625488281,537.5413818359375,0.2052900046110153,-6.575799942016602,0.1731999963521957,-0.2110700011253357,-0.2015399932861328,4.36,3.94,2.54,-0.257669985294342,0.068060003221035,133.35256958007812,60.61508560180664,89.04712677001953,68.1924057006836,89.13569641113281,68.0338134765625,15.293806076049805,7.43101692199707,0.1974784731864929,0.0,135.15383911132812,45.702728271484375,61.30568313598633,73.55110168457031,75.25751495361328,71.58509063720703,45.77559280395508,15.6148681640625,7.352593421936035,0.0,1.5435335641084713
react_591,2.314624071121216,7.258401393890381,10.288657188415527,34.54961395263672,8.778440475463867,474.9540100097656,-0.4613899886608124,1.100000023841858,1.100000023841858,2.597599506378174,5.575279712677002,342.2778625488281,537.5413818359375,0.2098399996757507,1.7008668184280396,3.961052894592285,7.494650363922119,49.89857864379883,222.63101196289065,493.0060729980469,-0.0695099979639053,1.100000023841858,1.100000023841858,2.5974512100219727,5.575279712677002,342.2778625488281,537.5413818359375,0.2045599967241287,-5.985899925231934,-0.9782999753952026,-0.1737499982118606,-0.2207199931144714,4.09,2.86,2.6,-0.2613700032234192,0.060369998216629,138.2239532470703,84.9725112915039,141.55615234375,129.39291381835938,88.84686279296875,59.53300094604492,11.653385162353516,4.651895046234131,0.1863333284854889,0.0,174.00161743164062,53.579833984375,164.00067138671875,80.38694763183594,77.49352264404297,55.98432922363281,38.96170425415039,10.249773979187012,4.3586039543151855,0.0,2.494054670518096
react_592,2.2391722202301025,5.721079349517822,6.7961273193359375,52.76247024536133,189.48748779296875,483.1722106933594,-0.9316099882125854,1.100000023841858,1.100000023841858,2.6006710529327397,5.575279712677002,342.2778625488281,537.5413818359375,0.2010499984025955,2.543079376220703,5.015258312225342,6.6632161140441895,49.55385971069336,194.0289001464844,490.02484130859375,-0.263399988412857,1.100000023841858,1.100000023841858,2.599659919738769,5.575279712677002,342.2778625488281,537.5413818359375,0.2040800005197525,-6.10260009765625,0.6413999795913696,-0.2029599994421005,-0.2189200073480606,6.38,3.59,2.9,-0.2511099874973297,0.0728700011968612,115.50749969482422,192.06011962890625,87.12186431884766,47.767696380615234,6.042916297912598,0.2799005210399627,0.0,0.0,0.0,0.0,159.7176513671875,101.81878662109376,124.15388488769533,47.58635711669922,14.839277267456056,0.664047122001648,0.0,0.0,0.0,0.0,0.8590407874956004
react_593,2.2328336238861084,5.728053569793701,6.783242702484131,52.76247024536133,189.61001586914065,487.5195617675781,-0.92917001247406,1.100000023841858,1.100000023841858,2.597719669342041,5.575279712677002,342.2778625488281,537.5413818359375,0.2091300040483474,1.7080785036087036,3.9650802612304688,7.49684476852417,49.89857864379883,223.8752593994141,493.302978515625,-0.0657299980521202,1.100000023841858,1.100000023841858,2.5973339080810547,5.575279712677002,342.2778625488281,537.5413818359375,0.2040099948644638,-5.693699836730957,-0.8361999988555908,-0.1679999977350235,-0.2397699952125549,7.13,3.33,2.89,-0.2570100128650665,0.0622100010514259,120.1729965209961,179.5811004638672,100.87120819091795,69.83010864257812,5.346579074859619,0.0,0.0,0.0,0.0,0.0,177.60995483398438,67.60315704345703,160.9958953857422,54.98784255981445,14.19984245300293,0.4053157866001129,0.0,0.0,0.0,0.0,2.14705097707207
react_594,1.5199999809265137,7.296630382537842,6.983277320861816,29.369752883911133,92.8087921142578,490.5491638183594,-0.5437399744987488,2.1719565391540527,5.289338111877441,8.116406440734863,49.89857864379883,60.41204452514648,501.477783203125,-0.0121600003913044,2.2609283924102783,3.874275922775269,5.341556072235107,34.54961395263672,342.16717529296875,537.54150390625,-0.4365600049495697,1.100000023841858,1.100000023841858,2.5951414108276367,5.575279712677002,342.2778625488281,537.5413818359375,0.2013300061225891,-5.73859977722168,-1.057800054550171,0.2191600054502487,-0.1582300066947937,6.06,32.47,3.16,-0.2731199860572815,0.0521100014448165,144.48899841308594,64.45899963378906,58.74300003051758,73.27300262451172,22.833999633789062,6.6479997634887695,0.0,0.0,0.0,0.0,210.28500366210935,30.951000213623047,81.2699966430664,20.93099975585937,24.767333984375,2.241666555404663,0.0,0.0,0.0,0.0,0.2888668574011894
react_595,1.7355135679244995,4.544910430908203,9.5413818359375,49.89857864379883,112.51497650146484,504.7224731445313,-0.0592699982225894,2.201678514480591,2.733990430831909,4.028316020965576,19.545366287231445,285.8979187011719,516.7392578125,-0.6740599870681763,1.100000023841858,1.100000023841858,2.596964836120605,5.575279712677002,342.2778625488281,537.5413818359375,0.2132800072431564,1.100000023841858,1.100000023841858,2.596232891082764,5.575279712677002,342.2778625488281,537.5413818359375,0.222130000591278,-6.235199928283691,-1.1569000482559204,-0.2370299994945526,-0.1658100038766861,5.91,3.24,2.72,-0.2719500064849853,0.060309998691082,174.28785705566406,8.03614330291748,78.01699829101562,207.94700622558597,19.531856536865234,23.76642799377441,2.4357142448425293,0.0,0.0,0.0,119.59200286865234,31.351428985595703,57.81342697143555,51.58414459228516,163.39657592773438,77.23514556884766,10.961285591125488,2.088000059127808,0.0,0.0,2.441775442283588
react_596,2.0441718101501465,8.868913650512695,9.258600234985352,49.89857864379883,59.84330749511719,478.9584655761719,-0.1229000017046928,1.100000023841858,1.100000023841858,2.59454083442688,5.575279712677002,342.2778625488281,537.5413818359375,0.1947399973869323,1.100000023841858,1.100000023841858,2.5927324295043945,5.575279712677002,342.2778625488281,537.5413818359375,0.2083799988031387,1.100000023841858,1.100000023841858,2.5958950519561768,5.575279712677002,342.2778625488281,537.5413818359375,0.216619998216629,-5.759600162506104,-1.6690000295639038,-0.2234099954366684,-0.3800100088119507,2.55,13.73,1.48,-0.270330011844635,0.0480000004172325,150.52099609375,33.33300018310547,52.83279037475586,213.59083557128903,107.52774047851562,97.80750274658205,192.2418975830078,26.40913200378418,4.314105033874512,0.0,94.5009994506836,51.619998931884766,51.61055374145508,62.15465927124024,116.79334259033205,174.86770629882812,200.9274139404297,97.62781524658205,28.475500106811523,0.0,2.8730026748254267
react_597,2.2372679710388184,7.367294311523437,10.450193405151367,34.54961395263672,53.86510848999024,498.9172973632813,-0.4849500060081482,1.100000023841858,1.100000023841858,2.595765829086304,5.575279712677002,342.2778625488281,537.5413818359375,0.1980700045824051,1.100000023841858,1.100000023841858,2.593973398208618,5.575279712677002,342.2778625488281,537.5413818359375,0.2071200013160705,1.100000023841858,1.100000023841858,2.599071502685547,5.575279712677002,342.2778625488281,537.5413818359375,0.2062900066375732,-5.376800060272217,-0.2084999978542328,-0.2116300016641616,-0.3974100053310394,3.64,2.85,2.02,-0.2715399861335754,0.0520399995148181,112.94561767578124,44.77779006958008,48.76763153076172,41.45370101928711,37.22187805175781,38.47212219238281,14.62905216217041,12.217771530151367,9.22143840789795,0.0,90.53750610351562,42.37896347045898,49.3607177734375,41.63580703735352,43.6557731628418,35.551456451416016,28.27010536193848,10.45114040374756,17.86552619934082,0.0,1.8002208906687178
react_598,2.02639102935791,4.995591640472412,6.954352378845215,47.58261489868164,200.4485321044922,489.2986145019531,-0.8975200057029724,2.2615392208099365,5.178919315338135,5.345829486846924,34.54961395263672,218.4706115722656,511.00830078125,-0.4827199876308441,1.100000023841858,1.100000023841858,2.5941240787506104,5.575279712677002,342.2778625488281,537.5413818359375,0.2153500020503997,2.210536241531372,2.73249626159668,4.010333061218262,19.545366287231445,281.7896728515625,516.4850463867188,-0.6726300120353699,-5.769400119781494,0.763700008392334,0.3548600077629089,-0.2945699989795685,4.41,4.23,4.17,-0.2545799911022186,0.0712400004267692,205.1629943847656,80.05178833007812,95.2898178100586,20.475339889526367,1.0510637760162354,0.0,0.0,0.0,0.0,0.0,157.37911987304688,99.1401138305664,77.50739288330078,62.36281967163086,5.6415534019470215,0.0,0.0,0.0,0.0,0.0,1.5981284553068844
react_599,2.2696566581726074,8.414847373962402,6.727601528167725,34.54961395263672,41.56438446044922,525.0889892578125,-0.5178099870681763,1.100000023841858,1.100000023841858,2.597522020339966,5.575279712677002,342.2778625488281,537.5413818359375,0.2212699949741363,2.287069082260132,5.039085865020752,7.628945827484131,34.54961395263672,174.00338745117188,499.8634643554688,-0.4483999907970428,1.100000023841858,1.100000023841858,2.595397710800171,5.575279712677002,342.2778625488281,537.5413818359375,0.2129400074481964,-6.819499969482422,-0.9549000263214112,-0.2246100008487701,-0.1889999955892563,4.72,4.7,3.99,-0.2661100029945373,0.0603000000119209,142.93161010742188,57.8140869140625,30.139911651611328,59.38277816772461,32.88249206542969,23.944067001342773,2.7770566940307617,0.0,0.0,0.0,133.94236755371094,59.49441146850586,49.04972457885742,39.24224090576172,30.388164520263672,24.349035263061523,9.524685859680176,3.77507209777832,0.1063041239976883,0.0,1.7932845453229567
react_600,2.2908520698547363,7.016104698181152,12.777606964111328,34.54961395263672,104.3303451538086,483.7298583984375,-0.4568099975585937,1.100000023841858,1.100000023841858,2.5960440635681152,5.575279712677002,342.2778625488281,537.5413818359375,0.2085500061511993,2.2494444847106934,7.173981189727783,7.661274433135986,28.68031311035156,149.09930419921875,491.1242980957031,-0.0509600006043911,1.100000023841858,1.100000023841858,2.599585771560669,5.575279712677002,342.2778625488281,537.5413818359375,0.2046200037002563,-6.644199848175049,0.4090999960899353,-0.1934099942445755,-0.2366800010204315,5.4,3.73,3.42,-0.2583599984645843,0.0710399970412254,133.63685607910156,52.03217697143555,148.83737182617188,89.95549774169922,93.86011505126952,63.744361877441406,31.034399032592773,20.157394409179688,23.38482093811035,0.0,132.17002868652344,103.57062530517578,102.1428451538086,112.21214294433594,78.06692504882812,38.26973342895508,30.5131950378418,22.362659454345703,37.334842681884766,0.0,1.5981284553068844
react_601,1.7001882791519165,7.050872325897217,6.181361675262451,34.89433288574219,178.75299072265625,486.3953247070313,-0.1950500011444091,1.100000023841858,1.100000023841858,2.595711231231689,5.575279712677002,342.2778625488281,537.5413818359375,0.1928099989891052,1.100000023841858,1.100000023841858,2.5932259559631348,5.575279712677002,342.2778625488281,537.5413818359375,0.2064699977636337,1.100000023841858,1.100000023841858,2.592494010925293,5.575279712677002,342.2778625488281,537.5413818359375,0.2418999969959259,-5.84660005569458,-1.5264999866485596,-0.2457700073719024,-0.366129994392395,2.13,13.81,1.23,-0.2607600092887878,0.0529000014066696,125.41400146484376,51.60419845581055,43.6609992980957,175.35960388183594,94.06739807128906,75.13880157470703,0.0,0.0,0.0,0.0,95.36740112304688,56.73780059814453,73.49579620361328,149.1063995361328,81.84259796142578,71.12560272216797,0.0,37.56940078735352,0.0,0.0,0.3600106407105579
react_602,2.460559844970703,4.935155868530273,7.470353126525879,34.89433288574219,86.77925872802734,500.0092468261719,-0.2358700037002563,1.100000023841858,1.100000023841858,2.598604202270508,5.575279712677002,342.2778625488281,537.5413818359375,0.2022400051355362,2.2055823802948,2.7299368381500244,4.00772762298584,19.545366287231445,282.31011962890625,519.1876220703125,-0.6540600061416626,1.100000023841858,1.100000023841858,2.598426580429077,5.575279712677002,342.2778625488281,537.5413818359375,0.2066099941730499,-5.896200180053711,-0.5579000115394592,-0.2398499995470047,-0.1753299981355667,4.24,4.23,2.59,-0.2563500106334686,0.0623000003397464,149.60679626464844,6.657199859619141,53.81019973754883,41.75550079345703,5.052299976348877,0.0,0.0,0.0,0.0,0.0,122.67340087890624,20.74139976501465,16.485000610351562,73.04949951171875,20.190399169921875,3.742300033569336,0.0,0.0,0.0,0.0,1.8002208906687178
