,b1_0,b5_0,l_0,vol_0,espmin_0,espmax_0,b1_1,b5_1,l_1,vol_1,espmin_1,espmax_1,homo,lumo,nat_charge_1,nat_charge_2,pert_1,pert_2,pert_3,pi_orb,pi*_orb,disp_1_0,disp_2_0,disp_3_0,disp_4_0,disp_5_0,disp_6_0,disp_7_0,disp_8_0,disp_9_0,disp_10_0,disp_1_1,disp_2_1,disp_3_1,disp_4_1,disp_5_1,disp_6_1,disp_7_1,disp_8_1,disp_9_1,disp_10_1,ddG er (kcal/mol)
react_343,1.6538362329870195,5.8784458924050975,4.730707148993922,44.34829073838643,10.580915256273432,147.55281719054136,1.6871615116440914,3.251490806379409,6.00851976164483,29.52090358880676,42.06429172050965,146.27782205335427,-6.375,0.4024,-0.24309,-0.18694,5.62,4.53,4.01,-0.36394,0.02736,134.96025399644748,71.07448490230901,59.582486678508026,58.31566962699824,13.442518650088818,1.391952042628775,0.0,0.0,0.0,0.0,134.3448916518651,62.13174777975139,63.15814742451151,55.239602131438666,19.797449378330384,3.884806394316167,0.2107211367673178,0.0,0.0,0.0,2.112330669903123
react_344,1.6830479518722457,6.605279012405588,3.715805442297063,36.47633757495248,39.63917193990775,148.62997892345956,1.8402269613358493,3.0035725144823786,3.844970422830089,9.053971212311986,33.536884196032105,151.79228107775498,-6.6154,-1.3349,-0.0963,-0.34078,5.28,4.32,4.06,-0.3629,0.03167,134.5897434554974,59.62186387434555,44.6366439790576,22.971497382198955,8.950575916230367,2.11228272251309,0.1192984293193717,0.0,0.0,0.0,154.27836125654454,29.86294240837696,34.9602617801047,27.99027225130891,18.560612565445037,6.356612565445023,0.9530314136125648,0.0398115183246073,0.0,0.0,2.494054670518096
react_345,1.8400265569218583,3.003763811360687,3.8450480338125295,9.055069890879594,33.47752242777417,153.32278677554842,2.6988766012598093,3.1017752213172503,6.06321947855267,0.0011247387929523,48.53654097503499,144.99194552546902,-6.4824,-2.0171,-0.31233,-0.12999,4.41,3.92,3.57,-0.25417,0.03071,158.33400000000003,47.42066666666667,39.93333333333333,69.42533333333334,5.025333333333333,0.0,0.0,0.0,0.0,0.0,174.0,32.068666666666665,105.114,8.956000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.7249256291987816
react_348,1.6650317332908986,7.008113750686698,3.015458607947514,33.61919666439645,34.31703346083795,146.55236321912886,1.811788028089651,3.101775041150044,6.063124862291332,0.0013879834817167,48.80891114629969,144.24026693003023,-6.0,-1.2306,-0.19698,-0.20376,4.82,4.71,3.47,-0.24487,0.04009,116.22972881355932,232.60773728813552,112.04616949152546,109.4229576271186,28.00875423728813,6.408330508474576,0.5293305084745762,0.0,0.0,0.0,172.8002627118644,116.01771186440683,207.34580508474576,58.83602542372882,32.01792372881355,14.589610169491523,3.39128813559322,0.2543813559322034,0.0,0.0,2.494054670518096
react_349,1.658667269241474,7.138604874112424,4.468411579929544,28.20790197303645,32.21671960949651,143.6358818752233,2.6990291948145018,3.10172310209862,6.063155539723566,0.0014084716541384,48.9285456383117,145.8012562220654,-5.817,-1.0942,-0.18762,-0.21225,4.86,4.23,3.97,-0.24534,0.04272,116.87445736434108,225.4295658914729,105.6819147286822,110.01794573643411,45.97982170542637,21.606868217054263,5.925837209302325,0.6939999999999996,0.0,0.0,172.51882170542638,115.91506201550392,195.08613178294567,54.39972093023253,48.501689922480615,28.28140310077518,12.231992248062015,4.414341085271319,0.8216666666666668,0.0395813953488372,2.494054670518096
react_350,1.6649263140145554,7.008079820306183,3.015365059508171,33.615230489178835,32.579017158748464,148.254686343365,1.6865406330833843,3.136923401934661,4.6811089096680485,21.11399938429365,50.113203069069776,146.02550815148487,-5.9865,-0.6329,-0.24566,-0.18297,5.22,4.49,4.29,-0.24703,0.0386,111.54082608695651,214.01309420289843,71.17040942028983,71.13923188405798,24.4531884057971,11.244021739130435,0.86175,0.0,0.0,0.0,132.21874637681157,139.7012282608697,106.88974637681154,56.92565942028985,36.21136956521739,22.59469565217392,9.110090579710148,0.7709855072463767,0.0,0.0,1.3256122210632166
react_351,1.6943090857133518,7.923544243769758,6.069131791853066,73.0974160088778,26.98054183280755,147.1116422030437,1.6820941730269914,3.092040590514052,3.6950758598919458,10.823978847603946,55.77094785662573,151.34298003088657,-5.8984,-0.5904,-0.21071,-0.19849,4.86,4.54,3.73,-0.24728,0.03758,133.16960392156864,150.19095686274508,91.44041568627458,51.20296078431373,44.125537254901936,25.53298823529412,8.109513725490197,0.6876431372549021,0.0,0.0,135.08685882352944,49.15954901960786,128.45516862745092,88.06231372549024,44.77700392156864,32.163215686274505,17.409250980392162,8.836788235294119,0.5094705882352943,0.0,2.494054670518096
react_352,1.7019525762188874,3.0251774610861544,6.15694426705245,27.76504756761206,51.673620323473,147.67372759755668,0.0001337814147303,3.1017684315245906,6.063133209066602,0.0020925897063263,48.80844365174529,146.08620915045157,-5.7266,-1.2445,-0.21131,-0.19388,4.95,3.29,3.22,-0.24595,0.04232,112.31929268292684,353.342780487805,102.63180487804875,70.14014634146342,5.9774878048780495,0.0,0.0,0.0,0.0,0.0,169.8534634146341,204.6073414634146,211.66824390243903,51.33558536585367,6.227390243902438,0.7194878048780489,0.0,0.0,0.0,0.0,2.2712356077365956
react_370,1.733574735688869,4.772115234732137,3.8565462197514817,0.0029295986941952,32.79838813126522,154.99049603821788,0.0002732360287863,3.101711917925745,6.06312260250486,0.0026291514146671,48.59086603853999,145.72005229246335,-6.4585,-2.1575,-0.26556,-0.16281,6.65,4.87,2.93,-0.25702,0.02796,166.13566666666668,52.10866666666666,74.072,67.616,4.968666666666667,0.0,0.0,0.0,0.0,0.0,173.211,48.40466666666666,113.18333333333334,22.248666666666665,7.853333333333333,0.0,0.0,0.0,0.0,0.0,2.722322533461359
react_371,0.0004393121631288,3.1017926169094,6.063123532488006,0.0067479370329466,48.74607385409677,143.46354669071775,1.733570466566034,4.772047765056709,3.856512960320763,2.155175687888417e-06,32.704950904565024,153.98234045483952,-6.4232,-1.9751,-0.18007,-0.26986,5.87,4.05,2.86,-0.25712,0.03013,173.54525,47.88875,113.608125,20.989500000000003,8.838625,0.0,0.0,0.0,0.0,0.0,165.34362500000003,58.803,56.215,79.43499999999999,4.1195,0.954125,0.0,0.0,0.0,0.0,0.8212931327953413
react_372,1.1928965347540637,3.1002499865022446,7.089535124442904,12.657784913408252,45.8888393187144,143.9365747491223,1.7335056178708252,4.772076550452659,3.856493193614794,0.0012728214380023,31.74941939477405,155.37718287249956,-6.3102,-2.0685,-0.16093,-0.27051,6.66,4.88,2.95,-0.25124,0.03582,173.52266666666665,48.482,112.591,19.81,37.552,0.0,0.0,0.0,0.0,0.0,166.40466666666666,52.19166666666666,74.43,66.75966666666666,2.4930000000000003,27.310666666666663,2.368,0.0,0.0,0.0,2.722322533461359
react_373,2.5531595302305217,3.099399586790252,10.385404956879388,66.73808490630518,26.037332914712174,143.3220089806903,1.7336343638222618,4.772071297604744,3.8564626071225145,0.0021892702787734,31.56088737511129,153.50023729174336,-6.1148,-2.224,-0.13737,-0.29601,3.98,3.84,3.56,-0.25127,0.03504,173.39733333333334,48.45066666666667,112.567,19.747333333333334,39.915666666666674,58.47366666666667,57.417,33.82066666666666,2.557,0.0,166.3,52.159333333333336,74.26366666666667,66.84033333333333,2.466,30.363,60.159333333333336,57.417,33.82066666666666,2.557,2.479109999804744
react_374,1.7348434167782785,3.104535938157999,8.221937525640568,19.218865940883177,-4.831207512763752,148.27569429362103,1.7028510293907733,3.1366776190010457,4.501283912969337,16.56857958168621,37.869869898222326,156.32188225108573,-7.0551,-2.4728,-0.15853,-0.28916,5.87,4.4,3.09,-0.28549,0.00212,170.0915,33.24525,105.99525,19.613750000000003,111.305,75.20750000000001,2.789,0.0,0.0,0.0,151.35275,30.28975,86.07100000000001,60.25425,2.07025,110.21275,76.1405,1.856,0.0,0.0,2.6652584591501065
react_375,1.2223814463617615,3.763176980964872,5.573551706144949,25.529289480779354,38.17307193148405,153.64911127772385,1.7346770649188905,3.104516652579486,8.22195886894933,19.210333271589235,-3.677474752653148,150.35237450683533,-7.0419,-2.4593,-0.28699,-0.15885,5.85,4.41,3.06,-0.28513,0.00206,152.2555,29.55475,101.4675,70.9175,2.8548333333333336,110.04675000000002,76.32241666666668,1.8531666666666664,0.0,0.0,170.07375,34.903416666666665,105.68516666666666,38.34216666666666,117.21258333333334,76.2695,2.785833333333333,0.0,0.0,0.0,2.9796253845407845
react_377,1.7032770375061723,3.137060438763766,4.501072798018456,16.571928930814785,37.80435163456404,154.54111774493387,1.6648252655669111,1.664895971750135,2.3544809735605607,5.6516053857301065,67.29456412483033,148.0523763492952,-7.3032,-1.0562,-0.347,-0.11062,4.78,4.73,4.09,-0.3714,0.02147,147.64800000000002,5.47225,26.64975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.67425,31.2575,19.173,15.549,1.11625,0.0,0.0,0.0,0.0,0.0,1.5661370210238432
react_378,1.7509411402078614,8.034119301806058,5.302248255008043,74.43799029043262,30.059715109453823,153.38674799996127,1.6646958945082588,1.664830677482784,2.354517530250061,5.651249507264465,67.41210850830299,149.71626815811,-7.292,-1.0809,-0.33695,-0.12245,5.53,4.66,4.66,-0.37134,0.0219,146.68819886363633,8.266062499999999,53.34143181818185,38.43298011363634,30.762670454545468,19.37553693181819,11.858914772727273,4.031482954545451,1.0669857954545454,0.1579261363636363,112.66092045454552,31.612704545454527,26.1642159090909,51.50971874999996,32.23431818181817,28.5806619318182,17.28974147727271,9.034005681818174,3.947897727272729,0.948005681818182,1.2100331051229667
react_379,1.222321436332073,3.763322068174137,5.573375943656907,25.52783564808841,38.33732535878741,151.07701202497933,1.0787641062264768,5.334589948447713,9.22923568297788,0.0101159598221503,29.112671104487703,140.95824456592933,-5.8401,-2.152,-0.31328,-0.17586,5.84,4.5,3.72,-0.25211,0.03213,151.621,86.6585,138.622,58.0175,31.862875000000003,45.13575,31.2335,57.347125,19.349,1.25575,139.7975,175.833125,75.32524999999998,63.750625,40.976,31.890375,88.514375,2.5035,2.5122500000000003,0.0,2.6081886019897276
react_380,1.690740124468529,5.796558826439594,4.929139753863508,41.21402688874981,36.46280692190636,150.05166971025642,1.2221512743088532,3.763088007816165,5.5736137217662005,25.52461530890478,35.85677038767891,156.39193075660452,-6.3476,-1.2151,-0.11377,-0.33357,4.99,4.21,3.78,-0.27121,0.02478,136.63280555555556,106.85210185185184,132.3745833333334,80.03779629629628,10.964249999999996,0.3209814814814815,0.0,0.0,0.0,0.0,146.03469444444448,52.51591666666668,119.20606481481482,124.6563425925926,22.970759259259268,1.7987407407407403,0.0,0.0,0.0,0.0,1.8866929383908122
react_381,1.67904501950144,8.46790065608884,6.791699170921845,49.73126089405756,21.28995552142917,149.5361519189398,1.6851752996623313,4.34012853401198,5.303866573202852,33.06275602913071,38.22252124641493,154.36542375324453,-5.9674,-1.2617,-0.11448,-0.33451,4.89,4.21,3.81,-0.24462,0.04182,136.8261099137931,83.11716594827587,160.2137370689656,76.45153879310348,60.83411422413792,50.92073706896553,52.80770043103456,25.147193965517264,1.9311465517241349,0.2623125,145.91839224137942,49.10837715517244,127.04627155172408,125.03791163793112,56.2785775862069,49.43678448275863,55.83737284482759,21.52626939655172,15.17392887931035,3.147870689655176,1.493427750076506
react_382,1.6790614299087911,8.009852389900596,4.908127841960145,59.76287958532319,27.956606832945035,142.22874654706555,1.2222397407157657,3.7632672551473294,5.573436468212973,25.52635479487916,37.94531435766505,153.2200219970972,-5.9837,-1.3038,-0.10666,-0.33369,4.87,4.21,3.77,-0.24784,0.04245,136.46081645569623,107.27544303797468,131.9244873417721,77.34963291139242,65.93698101265822,62.7686582278481,4.432588607594939,0.5904113924050635,0.0,0.0,145.98868987341768,47.21090506329112,129.5649430379746,116.30917721518986,52.73034810126583,49.03420886075952,31.488525316455707,13.361189873417716,1.0510316455696205,0.0,1.4701831844103892
react_383,1.6791952554035108,7.513741463803991,3.9577502543369176,49.91386076796404,32.69969890131328,149.61405383096502,1.6851651891332022,4.340122819776127,5.304000798107386,33.0645145052664,38.01901798033887,153.46912198371922,-5.971,-1.1934,-0.10437,-0.33662,5.01,4.18,3.74,-0.25029,0.03988,137.94735502958585,91.188449704142,55.09024852071002,219.3888816568048,65.96374556213014,15.742384615384625,0.8917633136094668,0.0,0.0,0.0,146.30740236686376,43.29505917159764,91.06831360946742,157.51071005917166,101.72631952662726,34.97980473372781,10.609153846153845,0.7160650887573962,0.0,0.0,1.2955706723513156
react_384,1.9259096283041608,5.408397334248058,8.539585825432036,88.94794395922598,27.802895062713297,147.09672774623732,1.2223107965692748,3.7631952579681225,5.573521442652242,25.52769804604408,37.93185547182299,153.6519321837908,-6.0426,-2.0107,-0.17203,-0.31114,5.76,4.49,3.71,-0.24957,0.03492,139.8158888888889,174.08833333333334,75.14466666666668,67.29033333333332,70.00866666666667,32.40955555555556,57.059888888888885,4.814666666666668,0.0,0.0,151.497,92.48888888888888,131.5473333333333,58.56711111111112,45.03966666666666,47.65544444444444,52.23522222222222,38.77033333333334,1.4104444444444444,1.4205555555555556,2.8730026748254267
react_385,2.501174181036005,7.894297634239336,8.13959644688769,153.63275376875674,13.629607323213978,142.48508542017098,1.2224041804625063,3.76326810393696,5.57345690608028,25.52986879527883,38.34440203407311,155.1456805104224,-5.9318,-1.6821,-0.14475,-0.31341,5.65,4.36,3.0,-0.24463,0.04657,172.51250769230757,33.749338461538464,101.38378461538464,122.55565128205124,153.8936769230769,62.68266153846155,57.38177948717947,12.492420512820512,0.91911282051282,0.0,154.2674358974359,29.4845076923077,102.52192307692307,106.84607692307692,93.43587692307692,113.32413333333336,63.16241025641027,37.22745641025641,16.153846153846164,1.1472666666666669,2.722322533461359
react_389,1.6564429452711136,7.426623117071565,4.941574901471305,58.262164931798665,33.4984331140625,149.92221519706214,1.6485652706251746,5.451303778236717,3.420655727184157,30.713791485685224,23.22909456967312,149.33292105472424,-6.8246,0.2175,-0.21091,-0.2035,4.95,4.7,4.01,-0.38467,0.01792,130.3153561643836,119.85700000000004,99.34570547945206,100.23084931506848,34.55383561643837,11.215767123287666,0.5946506849315069,0.0,0.0,0.0,130.2258630136986,75.64411643835618,115.69669178082188,81.24671917808224,61.50368493150688,26.194979452054795,5.391356164383563,0.2097534246575342,0.0,0.0,1.5644406574230014
react_390,1.6833441907602278,10.042400133902238,3.71603069352704,60.65577668171902,28.43769976854705,145.47103551359697,1.6777674904103834,4.207756574946519,5.557984088317265,27.669893548927355,22.35942486677068,152.3426531295158,-6.6729,0.3309,-0.19216,-0.21246,4.79,4.65,4.26,-0.3838,0.0218,135.23454427083325,66.69910416666661,57.98695312500001,55.52466927083331,32.18395312500006,23.02253385416669,12.25478125,6.528312500000001,3.691486979166663,0.9739791666666674,133.46231770833336,73.72628645833335,43.52732552083334,64.26838802083333,29.72402864583333,16.956638020833328,13.817820312500004,8.283744791666667,6.011901041666666,4.321867187499999,1.988440635339029
react_391,1.6484997100222378,5.45133759891723,3.420770844824878,30.71386577114468,22.48792964438364,147.67625871975085,1.664791041883304,1.664821953981663,2.354503752356333,5.651097858609041,67.51774031476711,147.26331751679567,-6.5591,0.2678,-0.23253,-0.1949,4.96,4.48,4.34,-0.38678,0.01992,133.1478125,44.25475,13.6681875,14.8286875,0.6868125,0.0,0.0,0.0,0.0,0.0,114.7263125,22.387374999999995,34.211125,19.7098125,15.13925,0.412375,0.0,0.0,0.0,0.0,1.1636715870043224
react_392,1.648453906234207,5.451303184183415,3.420758403046188,30.712659601942264,23.051863054282844,150.8820492255273,1.6873717314683103,3.251156168996004,6.008529825372978,29.52081888187817,44.20793026886263,144.28378414694686,-6.5328,0.2782,-0.23936,-0.18979,4.73,4.6,4.6,-0.38744,0.02266,133.1911712062257,61.986214007782095,36.57710505836575,40.12933073929961,13.545856031128396,1.4429727626459152,0.0,0.0,0.0,0.0,133.85927237354093,54.90099999999999,57.84588326848248,29.77364591439688,9.7741673151751,0.71868093385214,0.0,0.0,0.0,0.0,2.0357282492167177
react_393,1.6484668319773483,6.753459547995707,3.420517700671602,37.9825893305156,22.802132671648284,149.52272886388843,1.6821653843194424,3.091986781231729,3.695179731341816,10.823693497757668,55.66658437230036,150.9636448465399,-6.6334,0.1541,-0.21529,-0.19667,4.72,4.21,3.7,-0.37907,0.0204,133.03385034013613,59.07315646258501,24.05996598639456,28.032265306122447,14.627571428571418,1.4615374149659863,0.0,0.0,0.0,0.0,133.96649659863942,35.424959183673465,39.560884353741486,20.712530612244898,19.756897959183675,9.53845578231292,1.3124761904761908,0.0156462585034013,0.0,0.0,1.918628149550952
react_394,1.6872118238291396,3.257146807313526,8.282003061587561,40.8149996452237,36.64442384997168,145.1794341851377,1.6776926325843282,4.208019314272041,5.557870203169453,27.67399077542217,30.07848404317351,146.30653588264053,-6.5634,0.2283,-0.20202,-0.22335,4.75,4.18,3.98,-0.38799,0.02006,134.50573773584904,61.76333584905669,56.524118867924486,45.47943773584906,28.073798113207538,12.540456603773578,1.546545283018866,0.0482132075471698,0.0,0.0,133.41580377358488,68.29922075471703,35.108784905660336,52.03574716981127,24.503169811320745,16.549390566037726,8.60775660377358,1.9135566037735836,0.0482132075471698,0.0,2.129838121537812
react_395,1.648549222644832,5.451333509088093,3.4206940300265405,30.714014145077456,23.046166586074207,152.82613656244,1.8119822257376603,3.101795789292921,6.06308695085526,0.0007906985952564,48.9872433132986,145.35187366171698,-6.0347,-0.9921,-0.17835,-0.21628,4.98,4.76,3.21,-0.24235,0.04259,137.88633333333334,65.88216666666666,74.3392222222222,76.95333333333332,6.043944444444445,0.0,0.0,0.0,0.0,0.0,172.96805555555554,23.481444444444445,124.69266666666668,24.564,14.418333333333337,0.9805,0.0,0.0,0.0,0.0,2.4307216550822277
react_396,1.6484525647546608,5.9182247798217205,4.525174591293061,43.821786873571895,21.458090157549247,148.61824882620456,1.676217298987637,6.058756081367519,3.3842792155559462,29.23948817856663,36.38466404624504,146.3014610253119,-6.4245,-0.1148,-0.22472,-0.19325,4.78,4.5,4.19,-0.38788,0.0219,132.61625352112682,79.36756056338022,53.680760563380254,94.33845915492952,43.56878873239437,10.724276056338018,0.6619690140845075,0.0,0.0,0.0,139.2826338028168,89.34278591549298,68.36139718309863,85.52851267605631,24.65541690140846,7.035630985915493,0.751690140845071,0.0,0.0,0.0,2.2712356077365956
react_430,1.6569951542238672,8.250559094807697,3.3781674432725923,42.31464016642466,28.5010590231263,144.68596004845566,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.4826,-0.1403,-0.2355,-0.38957,7.47,5.11,4.67,-0.24102,0.04477,111.40190740740742,23.95881481481482,47.038259259259256,46.38111111111111,44.90740740740739,34.9613888888889,9.720851851851853,0.7099444444444445,0.0,0.0,86.51627777777782,33.893277777777776,47.15679629629629,41.898500000000006,42.70688888888889,42.083351851851845,16.4357037037037,7.773203703703704,0.6156851851851852,0.0,0.7196912454062603
react_433,1.6747681030922357,5.495811149435305,3.7020249316634897,16.593426659797526,18.20054329827912,147.75690805648418,0.0005140993399257,3.101803688155468,6.063101934348138,0.0086610787995208,48.69033469800337,143.1018004085343,-6.006,-1.0175,-0.1777,-0.21995,4.85,3.97,3.52,-0.24357,0.04133,137.0786617647059,60.24448529411766,77.75442647058824,64.75088235294116,5.8629411764705885,0.0,0.0,0.0,0.0,0.0,174.41369117647056,24.94639705882353,113.1406323529412,23.78588235294117,8.826441176470592,0.5783529411764705,0.0,0.0,0.0,0.0,2.8730026748254267
react_438,1.6768118883356988,5.127435986012888,12.253517499376713,69.40146087707446,0.7545476942329526,148.66701189678014,1.222430174492685,3.763187213368537,5.573560422184485,25.53029497170662,38.37700786533898,151.8425593954453,-5.8721,-1.2246,-0.13233,-0.32531,5.62,4.5,4.36,-0.25,0.0365,129.41438178913728,74.29612140575075,78.33998881789141,86.79482428115013,54.131744408945714,32.35109904153357,17.7849249201278,14.753031948881793,5.579899361022366,3.7315750798722034,147.03350479233217,40.95073482428118,111.95590894568686,56.772039936102246,45.18963897763578,35.67826517571886,27.500255591054312,13.728011182108617,10.725576677316289,7.6436549520766786,1.988440635339029
react_462,1.686524876670596,6.235474024551844,11.468768795426394,99.81222054255888,-2.468517080458996,149.94731281478047,1.222144743948052,3.763201750826477,5.573472461637191,25.52433182450208,37.68106102138185,151.37426451546358,-5.9991,-1.0135,-0.11953,-0.33435,5.57,4.89,4.52,-0.25377,0.0317,132.13816349206357,72.65678095238103,87.2478841269842,99.56543015873028,55.71448730158736,29.697999999999983,25.616673015873,9.358212698412697,7.430133333333334,4.5930873015873015,147.35099206349213,40.22321269841268,123.22711746031744,83.20735873015887,40.695030158730205,31.26605873015874,23.569274603174605,17.228630158730148,8.098153968253966,9.153023809523813,2.2712356077365956
react_464,1.686043907054327,6.788459926285595,6.310868867834178,54.06834710077547,15.227477605776356,147.9186124775735,1.6822662683358551,3.092045732691508,3.695277637434768,10.824523298015157,55.692226605486844,148.7457106203291,-6.8238,-0.9671,-0.21503,-0.19435,4.67,4.51,3.98,-0.38409,0.01121,142.2464957264958,52.68915384615386,12.704452991452994,36.00364957264954,25.66900000000001,23.008897435897435,3.618837606837608,0.0,0.0,0.0,133.1963418803419,33.7059829059829,31.93905128205129,32.10541025641026,25.364128205128207,26.10048717948717,6.849965811965814,6.373786324786324,0.3053333333333333,0.0,1.3635830574449357
react_465,1.6766965832920613,8.641853537358262,9.860326799217592,96.69517013691524,20.46873990343978,141.778974177835,1.6852991934881196,4.340254333814833,5.3037273816745625,18.97720426303708,37.78720161252343,154.18834001633422,-6.839,-1.1412,-0.12985,-0.32596,5.57,5.01,4.49,-0.37189,0.02129,129.71151491053675,90.9785168986084,163.60723658051674,162.0326500994036,138.62465805168978,89.01017495029829,48.69550695825054,7.535101391650096,1.0833101391650104,0.0669900596421471,147.66745526838977,55.888147117296256,177.70443936381733,110.68469781312122,135.19904373757444,95.59592047713728,67.35279920477139,32.606210735586465,7.38754671968191,1.2593996023856862,2.059372138316751
react_467,1.6483927704296018,5.4513314871620775,3.420629293665407,30.710504364140768,22.6206435672618,151.37284552830133,2.4653670558365874,3.1136872358402123,6.907670129930904,22.548530675819272,28.631308528066857,146.61974807245366,-5.451,-0.8438,-0.18843,-0.21354,4.84,4.75,3.25,-0.26387,0.03791,138.2868333333333,66.10358333333335,74.30595833333332,73.87525000000001,15.86925,37.224375,3.4308750000000003,0.0,0.0,0.0,173.84550000000002,28.09820833333333,115.098875,38.30070833333333,48.321875000000006,5.430958333333334,0.0,0.0,0.0,0.0,2.8730026748254267
react_473,1.6778632121159456,4.207517357697465,5.5582245934972425,27.66993637004273,22.300236040122403,151.7496558655485,1.845140951139559,8.206655402739454,3.857367138487838,24.51549808109747,32.9041765640928,151.71021595415766,-6.6972,-1.5222,-0.14399,-0.29954,6.69,5.42,4.74,-0.39744,0.00635,132.52826365054577,71.7252121684868,45.57759750390015,55.11035257410294,22.539318252730087,19.04814976599061,7.633586583463334,2.044090483619346,0.0634274570982839,0.0,152.6298346333854,56.22371450858034,65.9193931357254,42.48374258970366,27.11050390015601,10.000430577223083,1.8191357254290168,0.0832433697347893,0.0,0.0,2.129838121537812
react_495,1.6485103610668264,5.451348442742551,3.420805433437049,30.7144241198653,22.93133982060989,148.54096036743627,1.6860438550323822,4.389489222916342,3.1192438927437145,19.655480541538367,46.70052727218313,148.18150713035442,-6.9414,0.13,-0.20381,-0.1858,5.04,4.63,4.08,-0.3875,0.01705,131.52880000000002,63.6796,51.88614285714285,22.17237142857143,1.0315142857142858,0.0,0.0,0.0,0.0,0.0,142.1928857142857,56.58957142857143,35.55165714285715,20.380342857142857,15.145657142857145,0.4383142857142857,0.0,0.0,0.0,0.0,1.8002208906687178
react_496,1.6810088954845408,6.134259854741847,3.72490848844156,38.400768437215305,40.39811176116707,146.54891480359294,1.677756554673042,4.207754500224696,5.557985033194959,27.670308814182363,22.775708436161537,149.56291569980024,-6.6332,0.3582,-0.19064,-0.22833,5.53,4.67,4.61,-0.38278,0.02062,134.35303508771932,57.88309774436098,56.613904761904806,42.45154636591479,18.764090225563912,3.452969924812036,0.1532481203007518,0.0,0.0,0.0,133.1378471177945,66.04293734335843,34.34044110275687,47.82795739348376,22.31808771929825,8.598897243107777,1.3545739348370929,0.0511503759398496,0.0,0.0,2.078964273063704
react_497,3.341412006993751,5.42679717463939,8.234899473992344,58.58651586879184,21.518147080796933,137.94879744318763,1.6483996145719684,5.451312772609632,3.420527892018645,30.70967421953024,22.224573772143,147.70544154961425,-5.3572,-1.2992,-0.21937,-0.17818,4.86,4.24,3.54,-0.24907,0.04569,170.24169911504436,74.55845132743364,119.03060176991148,67.22630088495575,85.95195575221238,72.38133628318585,31.766663716814183,2.164194690265487,0.0,0.0,137.93395575221237,86.08729203539819,91.32176991150436,98.31383185840708,26.58938938053098,89.91876991150443,75.70663716814158,16.60700884955752,0.842548672566372,0.0,2.479109999804744
react_498,1.686027094016053,7.264265790542618,8.997745879591896,99.21902882653178,31.958882996790457,147.2317575555618,1.6483260214820414,5.451247496360437,3.42041889396106,30.70690658936156,23.63064170669397,148.94985338130502,-6.4874,0.2664,-0.19353,-0.22647,4.78,4.75,4.38,-0.26268,0.15597,143.5401868686868,63.28971885521881,42.06677946127932,73.1133535353535,40.47150168350167,16.57847306397307,14.668695286195286,6.58962121212121,3.3105067340067333,0.3013114478114478,131.49740235690234,69.6415269360269,54.58118518518519,64.4246969696969,28.60302861952864,20.55023905723905,13.586589225589227,12.516291245791251,5.5791885521885565,2.9499999999999997,1.8943307630038735
react_499,1.6796565593379031,10.450179555253296,3.717017790623235,64.51943189026416,30.994760568614144,146.24329416058487,1.6777701590945973,4.207764754743441,5.557942997420154,27.67418322053232,29.68564429029544,150.76693380570725,-6.6251,0.1396,-0.19898,-0.21352,4.67,4.2,3.81,-0.38044,0.02057,135.5752756024095,73.74660993975907,56.94103463855422,58.44809036144575,35.126094879518085,27.55296987951807,14.39895481927711,9.236871987951812,6.858379518072284,3.0391611445783155,133.99471686746972,72.8785060240964,51.181659638554265,65.03760090361438,36.39015813253011,22.04645331325303,15.151206325301183,9.86356626506024,7.759362951807237,6.620212349397589,2.112330669903123
react_504,1.6211176618025485,3.095053466139336,8.841207087648637,28.14458778966247,-3.1590178952365693,152.1168823761776,1.664773664302188,1.6648057152867075,2.354516980439546,5.651282438006679,66.95202415046647,151.3843081810206,-6.437,-1.8125,-0.2438,-0.14583,4.62,4.5,4.34,-0.3744,0.02385,171.8041,8.098299999999998,81.5325,2.2066,21.2307,39.8351,24.3935,2.1927,0.0,0.0,120.4244,29.3304,57.34929999999999,55.2081,1.3293,41.4448,19.621,24.8273,1.7589,0.0,2.479109999804744
react_506,1.6835355615749037,6.092711284360122,9.232662912388884,75.65025375600194,21.5731165965266,142.75496324932672,1.753677409399223,7.585382088131585,4.909760887405762,0.003892123088058,30.444115048226685,151.93451086797575,-6.8453,-1.1506,-0.11828,-0.33602,4.97,4.15,3.76,-0.58832,0.26935,130.23659171597626,75.13244970414205,75.81888560157792,97.3787357001972,81.56241420118346,76.68063116370811,34.88712820512823,7.330140039447731,0.386956607495069,0.0,146.54012820512827,41.10715384615386,133.9001932938857,61.71446745562129,86.92077712031558,73.21254043392503,24.87894082840237,9.56492702169625,1.547207100591715,0.0275976331360946,1.772428093071975
